cod_ibge,ano,qtd_uh_financiadas,vlr_subsidio
150080,2015,6768,124552195.12000003
150080,2016,4844,67247359.24000001
150080,2017,4532,68925066.28000003
150080,2018,2872,43580411.67999999
150080,2019,2688,33085507.32000001
150080,2020,2712,43316738.3200001
150080,2021,2216,38300579.68
150080,2022,5728,135372408.63999996
150080,2023,4056,112445341.04
150080,2024,4276,127290179.64
150080,2025,900,22506474.32
150085,2023,4,0.0
150090,2009,4,64268.0
150090,2010,80,1195648.0
150090,2011,128,1222416.0
150090,2012,124,2491265.24
150090,2013,176,4450382.439999999
150090,2014,280,7460330.639999999
150090,2015,148,3628874.44
150090,2016,40,819536.1199999999
150090,2017,20,346785.52
150090,2019,16,377280.0
150090,2021,8,149272.52
150090,2022,4,29904.24
150090,2023,12,135487.76
150090,2024,16,396816.2
150095,2009,276,4591920.0
150095,2010,192,3650572.0
150095,2011,156,1560784.0
150095,2012,404,9005354.64
150095,2013,572,14618566.68
150095,2014,540,13843619.560000002
150095,2015,336,8186303.879999999
150095,2016,108,2195140.6
150095,2017,80,1609605.56
150095,2018,52,1043772.84
150095,2019,16,458960.08
150095,2020,8,222084.12
150095,2021,8,67961.8
150095,2022,24,208510.0
150095,2023,36,1044679.76
150095,2024,56,1605679.4
150095,2025,20,1131523.56
150120,2011,424,2968000.0
150120,2013,200,2024997.9999999984
150120,2022,4,0.0
150120,2023,4,0.0
150120,2024,16,622874.36
150120,2025,16,525456.0
150130,2009,72,800176.0
150130,2010,56,501416.0
150130,2011,60,132256.0
150130,2012,168,1755753.84
150130,2013,88,994774.6799999998
150130,2014,84,1043085.8
150130,2015,84,596840.48
150130,2016,52,52987.36
150130,2017,96,317921.44
150130,2018,40,271182.52
150130,2019,60,35011.76
150130,2020,16,99412.8
150130,2022,4,0.0
150130,2023,44,114369.19999999998
150130,2024,8,0.0
150130,2025,4,0.0
150140,2009,1344,9632197.92
150140,2010,2972,32944368.0
150140,2011,3096,13184560.0
150140,2012,3220,46249860.08000002
150140,2013,2112,26294392.2
150140,2014,1256,10699635.639999997
150140,2015,1880,14632208.799999995
150140,2016,1428,3664932.6
150140,2017,1876,12920747.759999996
150140,2018,1440,15856073.88
150140,2019,2068,35822861.20000008
150140,2020,2296,49566290.40000007
150140,2021,496,7921899.04
150140,2022,644,7803434.12
150140,2023,916,6771040.520000001
150140,2024,1272,13739971.720000004
150140,2025,512,4235285.24
150150,2011,92,730256.0
150150,2012,28,630360.9600000001
150150,2013,232,6632921.24
150150,2014,116,2469907.64
150150,2015,128,2638639.12
150150,2016,88,1760867.88
150150,2017,80,1902518.72
150150,2018,92,2308621.56
150150,2019,20,241407.08
150150,2020,8,174026.16000000003
150150,2021,256,4561340.08
150150,2022,312,6442010.880000001
150150,2023,436,8874018.4
150150,2024,36,548997.6799999999
150150,2025,168,5480464.439999999
150157,2010,4,59968.0
150157,2015,4,63999.96
150157,2023,4,6118.24
150160,2013,4,102036.0
150160,2014,44,1102131.5599999998
150160,2015,36,765851.04
150160,2016,12,260468.28
150170,2009,48,309263.44
150170,2010,84,763168.0
150170,2011,276,2188379.2
150170,2012,224,4840689.04
150170,2013,216,5002151.319999999
150170,2014,356,8172375.079999998
150170,2015,512,12047116.880000005
150170,2016,428,7098804.2
150170,2017,464,9612496.680000002
150170,2018,356,7978673.44
150170,2019,288,6052323.36
150170,2020,364,7881109.359999999
150170,2021,460,11772321.32
150170,2022,576,15065255.44
150170,2023,904,38018177.120000005
150170,2024,1316,69283811.8
150170,2025,424,23127956.079999983
150172,2009,8,50128.0
150172,2010,8,109304.0
150172,2011,12,49476.0
150172,2012,4,0.0
150172,2015,12,154755.91999999998
150172,2017,4,0.0
150175,2009,4,12664.0
150175,2015,12,255827.88
150178,2010,4,0.0
150178,2012,40,797565.24
150178,2013,140,3409996.8399999994
150178,2014,292,7537666.839999999
150178,2015,452,12018579.72
150178,2016,300,6929527.039999998
150178,2017,432,11143442.0
150178,2018,244,6623354.879999999
150178,2019,160,3953603.079999999
150178,2020,100,2334588.3599999994
150178,2021,92,1764522.3999999997
150178,2022,96,1932062.8
150178,2023,112,2244215.08
150178,2024,88,2845724.48
150178,2025,48,2893293.28
150180,2009,100,808744.0
150180,2010,96,901744.0
150180,2011,124,331252.0
150180,2012,76,562865.04
150180,2013,116,1556108.92
150180,2014,124,1716206.7599999995
150180,2015,84,628022.2799999999
150180,2016,40,90786.36
150180,2017,16,82262.23999999999
150180,2019,8,0.0
150180,2020,8,80989.23999999999
150180,2021,8,60201.36
150180,2022,8,57562.32
150190,2009,4,52140.0
150190,2010,376,3807000.0
150190,2012,16,149882.0
150190,2014,16,241631.44
150190,2015,60,1208241.48
150190,2016,44,849436.7200000002
150190,2017,32,728403.5599999998
150190,2018,12,359962.72
150210,2009,60,641313.72
150210,2010,48,457412.0
150210,2011,52,126810.4
150210,2012,48,381571.92
150210,2013,24,259747.68
150210,2014,28,472981.4000000001
150210,2015,72,1266892.76
150210,2016,12,32939.119999999995
150210,2017,12,124561.64
150210,2018,4,23332.16
150210,2020,4,0.0
150210,2022,4,0.0
150215,2009,4,17020.0
150215,2013,4,110483.96
150215,2014,88,1847468.64
150215,2015,440,7934372.439999999
150215,2016,260,3136703.84
150215,2017,204,4599950.639999999
150215,2018,52,847058.0
150215,2019,28,342940.6
150215,2020,96,1460610.7999999998
150215,2021,104,912528.44
150215,2022,164,1437898.56
150215,2023,268,382696.4800000001
150215,2024,356,1195913.4800000002
150215,2025,68,339601.04000000004
150220,2009,268,4050618.92
150220,2010,704,14528528.0
150220,2011,296,2860620.0
150220,2012,280,6086031.04
150220,2013,504,12989793.160000002
150220,2014,436,10917169.999999998
150220,2015,360,9370191.68
150220,2016,392,10140010.2
150220,2017,308,7774104.0
150220,2018,392,11413534.760000002
150220,2019,476,14743933.32
150220,2020,352,9837468.12
150220,2021,340,10149572.199999996
150220,2022,464,11560442.680000002
150220,2023,616,21726691.76
150220,2024,928,46649733.88
150220,2025,256,12126872.24
150230,2009,4,40140.0
150230,2010,12,109932.0
150230,2011,16,61824.0
150230,2013,20,359495.84
150230,2014,40,790994.52
150230,2015,24,510953.1599999999
150230,2016,28,254214.56
150230,2017,24,103715.96
150230,2018,8,88339.95999999999
150230,2019,4,83999.96
150230,2020,4,0.0
150230,2021,8,77320.28
150230,2022,8,156516.76
150230,2023,24,106965.88
150230,2024,36,475162.92
150230,2025,40,590989.12
150240,2009,324,3961460.0
150240,2010,1624,29810947.28
150240,2011,3620,41989446.76
150240,2012,3660,91506834.96
150240,2013,4484,129008129.76000006
150240,2014,3808,109806773.08000004
150240,2015,3640,106713821.76000004
150240,2016,2784,76249591.47999999
150240,2017,2172,64649646.24000001
150240,2018,2160,70193897.00000004
150240,2019,1768,52920088.44000004
150240,2020,1700,47558210.24000002
150240,2021,2040,54011110.76
150240,2022,3304,99254184.0
150240,2023,3616,132515426.08
150240,2024,5680,309623738.7199999
150240,2025,2400,138832332.28000003
150270,2009,4,52140.0
150270,2010,8,55260.0
150270,2011,32,150220.0
150270,2012,220,4120867.48
150270,2013,404,8769951.68
150270,2014,524,11508419.12
150270,2015,764,15183839.879999995
150270,2016,384,7381973.279999999
150270,2017,204,4508447.72
150270,2018,132,3524468.24
150270,2019,120,2744115.28
150270,2020,128,1888083.88
150270,2021,64,779846.7599999999
150270,2022,76,894916.6000000002
150270,2023,36,112131.36
150270,2024,64,1400446.4400000002
150270,2025,44,955208.9599999996
150275,2012,4,66084.16
150275,2013,20,511391.8000000001
150275,2014,72,1914311.28
150275,2015,36,751761.2
150275,2016,16,280191.88
150275,2018,4,116479.96
150275,2021,4,0.0
150275,2023,28,934181.32
150275,2024,172,8183294.040000001
150275,2025,84,4437679.48
150277,2009,24,112800.0
150277,2011,4,0.0
150277,2014,20,401479.79999999993
150277,2015,112,1727329.1199999996
150277,2016,48,659453.04
150277,2017,36,618440.44
150277,2018,20,178579.92
150277,2019,16,414763.84
150277,2020,28,290092.31999999995
150277,2021,4,51700.72
150277,2022,8,7020.0
150277,2023,8,16257.64
150290,2009,8,74876.0
150290,2010,8,83552.0
150290,2011,28,218556.0
150290,2012,56,1166444.4
150290,2013,72,1889371.28
150290,2014,104,2587683.68
150290,2015,284,7357893.279999999
150290,2016,156,4076171.839999999
150290,2017,44,957724.52
150290,2018,56,1303672.0
150290,2019,24,574524.76
150290,2020,12,135454.76
150290,2021,20,620341.28
150290,2022,40,534126.36
150290,2023,64,960537.56
150290,2024,52,1969579.44
150290,2025,16,282972.24
150293,2010,8,80280.0
150293,2011,1036,9054864.0
150293,2012,1512,17368128.60000027
150293,2013,324,8328633.760000002
150293,2014,308,7679154.0
150293,2015,328,8077352.079999998
150293,2016,288,6966498.44
150293,2017,196,4687437.159999999
150293,2018,156,4354987.399999999
150293,2019,132,3541815.08
150293,2020,68,1416989.56
150293,2021,164,3207587.96
150293,2022,80,1845256.84
150293,2023,68,1499403.2000000004
150293,2024,188,6860070.92
150293,2025,92,3459213.1200000006
150295,2011,76,667512.0
150295,2012,28,569913.88
150295,2013,64,1546934.9199999997
150295,2014,52,1322768.36
150295,2015,120,2635510.84
150295,2016,76,1262459.36
150295,2017,84,1581160.9600000002
150295,2018,20,367559.32
150295,2019,32,528144.0
150295,2020,48,939668.2
150295,2021,8,138326.08
150295,2022,8,6398.96
150295,2024,4,157794.48
150295,2025,8,166309.52
150304,2013,4,83379.96
150304,2014,8,138166.8
150304,2015,8,163331.91999999998
150304,2016,12,213383.88
150304,2017,12,260954.28
150304,2018,8,153157.16
150304,2019,12,178287.96000000002
150304,2020,8,145535.32
150304,2021,4,101379.48
150304,2023,24,199083.4
150304,2024,12,34083.880000000005
150307,2009,4,26588.0
150307,2011,4,0.0
150307,2012,8,154796.12
150307,2013,28,469733.48
150307,2014,168,4063834.08
150307,2015,40,779038.12
150307,2016,4,82796.0
150309,2014,32,695107.6799999999
150309,2015,64,1309686.7999999996
150309,2016,64,1134262.6399999997
150309,2017,28,408188.12
150309,2019,12,119130.36
150309,2020,4,30262.4
150309,2021,12,10108.32
150309,2023,4,9260.44
150309,2024,8,0.0
150310,2016,4,135839.96000000002
150320,2011,8,12000.0
150320,2012,28,449696.44000000006
150320,2013,84,1725321.84
150320,2014,112,2480123.68
150320,2015,96,1991529.64
150320,2016,72,1137158.4399999997
150320,2017,28,424206.7199999999
150320,2018,16,402204.6
150320,2019,24,488806.84
150320,2020,4,93639.96
150320,2021,4,65622.36
150320,2024,4,126210.44
150320,2025,4,133971.76
150340,2010,8,119532.0
150340,2011,16,108000.0
150340,2012,16,310154.5200000001
150340,2013,8,131934.52000000002
150340,2014,4,65015.83999999999
150345,2009,4,47632.0
150345,2010,8,122704.0
150345,2011,64,533040.0
150345,2012,264,5985576.760000001
150345,2013,480,12940029.040000008
150345,2014,572,14890177.44
150345,2015,468,12356861.839999998
150345,2016,176,3674654.12
150345,2017,88,2037444.4
150345,2018,36,765799.48
150345,2019,12,295321.55999999994
150345,2020,100,2672675.88
150345,2021,144,3661113.8
150345,2022,300,7669414.119999999
150345,2023,232,8280667.280000001
150345,2024,308,16078604.120000005
150345,2025,96,4987499.599999999
150350,2009,8,87772.0
150350,2010,4,40140.0
150350,2012,12,151180.36000000002
150350,2014,4,92243.64
150350,2015,8,63999.96000000001
150350,2016,8,49126.84
150360,2009,252,760412.0
150360,2010,220,3779152.0
150360,2011,272,1469092.0
150360,2012,132,1992890.36
150360,2013,140,2303733.44
150360,2014,16,134807.32
150360,2015,168,2643466.68
150360,2016,484,4859243.359999999
150360,2017,424,4785431.16
150360,2018,808,18366249.52
150360,2019,1412,28898082.16000005
150360,2020,1064,21697217.360000007
150360,2021,756,9323155.320000002
150360,2022,260,1664267.44
150360,2023,340,668537.9199999999
150360,2024,400,3432117.88
150360,2025,332,8439571.720000003
150370,2015,4,0.0
150370,2020,4,27267.52
150380,2010,1000,11125000.0
150380,2013,84,1783429.1999999995
150380,2014,124,3032094.64
150380,2015,128,2463909.999999999
150380,2016,224,4277544.16
150380,2017,156,3791922.12
150380,2018,32,629980.48
150380,2019,144,4196319.56
150380,2020,164,4370669.44
150380,2021,124,2571013.4800000004
150380,2022,168,3393969.2800000003
150380,2023,260,8019575.6
150380,2024,240,10561611.96
150380,2025,136,4419555.720000001
150390,2014,8,63999.96
150390,2015,4,63999.96
150390,2020,4,0.0
150405,2009,168,2474724.08
150405,2010,384,6394580.0
150405,2011,344,3225520.0
150405,2012,452,10001644.000000004
150405,2013,720,18396369.000000004
150405,2014,1108,27597925.48
150405,2015,624,15421087.56
150405,2016,244,4810848.44
150405,2017,136,2850674.4
150405,2018,72,1691394.76
150405,2019,20,512246.8
150405,2020,12,196848.92
150405,2021,24,401835.96
150405,2022,80,1188129.88
150405,2023,212,5861984.84
150405,2024,504,24347675.200000003
150405,2025,184,9806925.96
150420,2009,56,465072.0
150420,2010,220,3551196.0
150420,2011,140,1203448.0
150420,2012,112,1720887.3199999998
150420,2013,452,8972976.96
150420,2014,664,10825410.24
150420,2015,500,5016266.44
150420,2016,564,2349153.4399999995
150420,2017,672,15032377.88
150420,2018,744,18615415.24
150420,2019,772,15908565.839999998
150420,2020,748,16664095.479999997
150420,2021,272,5477030.32
150420,2022,180,1092483.4
150420,2023,576,3236230.6
150420,2024,760,3876511.4
150420,2025,312,690798.0800000001
150430,2013,4,51241.24
150430,2014,16,281351.84
150430,2015,20,350058.08
150430,2016,16,213411.92
150430,2017,32,434614.76
150430,2020,4,123503.96
150430,2022,8,47022.52
150430,2023,4,0.0
150440,2009,8,38956.0
150440,2010,8,77480.0
150440,2011,4,12000.0
150440,2012,16,236465.96
150440,2013,24,485890.4
150440,2014,8,110323.08
150440,2015,16,367983.88
150440,2021,8,122144.24
150440,2024,4,0.0
150442,2009,24,376156.0
150442,2010,508,8223356.0
150442,2011,256,1769976.0
150442,2012,2304,46508661.96
150442,2013,2244,56860776.160000026
150442,2014,1012,20359243.56
150442,2015,1416,29378451.28000001
150442,2016,904,16861885.800000004
150442,2017,164,3705890.48
150442,2018,80,824461.96
150442,2019,120,1741478.1599999997
150442,2020,56,699495.3999999999
150442,2021,60,511264.04
150442,2022,60,148818.24
150442,2023,148,2493003.8000000003
150442,2024,256,4178696.8
150442,2025,72,926391.68
150445,2009,4,46564.0
150445,2010,16,219504.0
150445,2011,20,149868.0
150445,2012,12,143421.91999999998
150445,2013,20,412829.32
150445,2014,4,83987.96
150445,2015,4,0.0
150445,2016,32,514531.04
150445,2017,32,635981.0399999999
150445,2018,12,111467.96
150445,2019,8,116479.96
150445,2020,8,28639.88
150460,2009,16,155732.0
150460,2011,340,2938200.0
150460,2012,20,259543.2
150460,2013,80,1603551.5599999996
150460,2014,96,1781278.1199999996
150460,2015,24,356279.84
150460,2016,28,392678.2400000001
150460,2017,12,83999.96
150460,2018,4,64678.24
150460,2020,4,75999.96
150460,2021,4,74404.76000000001
150460,2024,8,125372.88
150460,2025,8,133421.72
150470,2009,8,82532.0
150470,2010,12,127668.0
150470,2011,4,16000.0
150470,2013,4,80903.95999999999
150470,2014,60,771904.56
150470,2015,24,505047.76
150470,2016,56,647851.76
150470,2017,20,223455.76
150470,2018,4,89723.95999999999
150470,2019,4,23500.52
150470,2020,16,273087.8
150470,2021,4,22591.08
150470,2022,12,40668.52
150470,2023,40,480412.76
150470,2024,84,2672782.8399999994
150470,2025,12,161302.2
150480,2009,4,26956.0
150480,2010,8,40140.0
150480,2012,4,31870.92
150490,2011,16,133796.0
150490,2012,76,1719508.5999999996
150490,2013,60,1459756.4
150490,2014,80,2066153.52
150490,2024,4,14587.2
150495,2014,8,59571.0
150495,2015,4,101471.96
150497,2012,4,60932.16
150500,2009,24,327992.0
150500,2010,88,1308080.0
150500,2011,24,180000.0
150500,2012,24,412069.36
150500,2013,40,859507.12
150500,2014,68,1522038.36
150500,2015,36,758259.6799999998
150500,2016,12,267963.92
150500,2017,8,99206.8
150500,2018,8,181687.48
150500,2020,4,84000.0
150500,2021,16,119827.88
150500,2024,4,108451.32
150503,2009,8,11184.0
150503,2013,12,263835.92000000004
150503,2014,24,622760.0000000001
150503,2015,52,1323987.96
150503,2016,4,82796.0
150503,2017,8,196501.6
150503,2019,4,0.0
150503,2020,8,0.0
150503,2021,8,0.0
150503,2022,4,0.0
150503,2023,44,0.0
150503,2024,56,465670.64
150503,2025,40,567283.9199999999
150506,2013,84,1970943.24
150506,2014,176,3466987.56
150506,2015,128,2351247.16
150506,2016,56,457943.08
150506,2017,88,1789612.9999999995
150506,2018,8,103858.84
150506,2019,28,376815.88
150506,2020,24,611907.7599999999
150506,2021,36,473935.48
150506,2022,104,2491703.4400000004
150506,2023,112,2153161.72
150506,2024,188,6304121.840000001
150506,2025,72,3096958.68
150510,2009,8,7972.0
150510,2010,8,103308.0
150510,2011,12,0.0
150510,2012,4,48986.48
150510,2014,4,63999.96
150510,2015,4,63999.96000000001
150530,2010,4,31280.0
150530,2011,24,32000.0
150530,2012,32,382688.08
150530,2013,44,582503.1599999999
150530,2014,68,757517.52
150530,2015,72,629296.72
150530,2016,92,776465.7999999999
150530,2017,60,284045.60000000003
150530,2018,8,0.0
150530,2019,40,336961.16
150530,2020,36,172420.28000000003
150530,2021,12,160559.80000000002
150530,2022,12,104790.04
150530,2023,24,44895.0
150530,2024,8,13002.68
150540,2013,4,42548.96
150540,2017,4,0.0
150543,2011,400,3600000.0
150543,2012,36,459572.84
150543,2013,228,5512385.959999999
150543,2014,160,3060836.8399999994
150543,2015,96,1474759.0799999998
150543,2016,8,67264.24
150543,2017,4,22738.24
150543,2019,8,21854.48
150543,2020,20,136443.52
150543,2021,76,557911.0
150543,2022,24,0.0
150543,2023,16,34875.96
150543,2024,28,162411.32
150543,2025,4,0.0
150548,2015,4,79687.95999999999
150548,2025,8,0.0
150549,2010,4,23644.0
150549,2013,4,0.0
150549,2014,12,143835.91999999998
150549,2015,8,166691.91999999998
150549,2016,12,168915.92
150550,2009,148,2152980.0
150550,2010,576,9158940.0
150550,2011,648,4849888.0
150550,2012,984,18978582.720000003
150550,2013,976,21936764.44
150550,2014,1816,45145948.12000002
150550,2015,2568,72177023.04000004
150550,2016,2004,47061543.63999999
150550,2017,1720,46766057.280000016
150550,2018,1104,29854298.0
150550,2019,864,19958019.76
150550,2020,600,12548096.039999995
150550,2021,748,18850027.480000004
150550,2022,628,6670836.680000001
150550,2023,672,16467790.919999998
150550,2024,1196,38577822.64000001
150550,2025,360,12888863.039999995
150553,2009,16,77728.0
150553,2010,88,730268.0
150553,2011,32,124000.0
150553,2012,776,13319422.120000005
150553,2013,268,4062230.999999999
150553,2014,960,14853262.92
150553,2015,696,6878754.040000001
150553,2016,492,2483721.76
150553,2017,584,4546618.96
150553,2018,524,4458301.76
150553,2019,664,6754069.440000002
150553,2020,276,3006066.7200000007
150553,2021,192,2083835.0
150553,2022,168,42741.64
150553,2023,512,594794.28
150553,2024,556,1413988.12
150553,2025,160,137208.0
150560,2009,12,123316.0
150560,2010,28,358612.0
150560,2011,8,36000.0
150560,2012,20,384530.36
150560,2013,16,328139.16000000003
150560,2014,8,60827.28
150560,2015,8,147751.0
150560,2016,8,134862.47999999998
150563,2023,12,296789.04
150565,2024,4,36216.36
150570,2012,4,78121.56
150570,2013,20,484668.4
150570,2015,4,70339.96
150570,2016,4,63999.96
150580,2009,36,246548.0
150580,2010,36,259400.0
150580,2011,16,32000.0
150580,2012,32,208269.56
150580,2013,16,180235.36
150580,2014,32,273087.48
150580,2015,36,498631.48
150580,2016,4,0.0
150590,2009,4,78624.0
150610,2009,4,35216.0
