"code_weighting","estabs10","estabs21"
"4301503001001",518,496
"4301552001001",239,315
"4301636001001",600,340
"4301651001001",414,433
"4301701001001",387,586
"4301750001001",297,155
"4301800001001",312,317
"4301859001001",75,91
"4301875001001",183,176
"4301909001001",675,516
"4301925001001",57,74
"4301958001001",221,221
"4302006001001",452,356
"4302055001001",56,60
"4302154001001",143,168
"4302204001001",682,791
"4302220001001",95,109
"4302238001001",93,99
"4302253001001",129,125
"4302303001001",632,658
"4302352001001",920,1217
"4302378001001",90,85
"4302402001001",798,610
"4302451001001",489,353
"4302501001001",388,344
"4302584001001",92,100
"4302600001001",168,47
"4302659001001",382,304
"4302709001001",1002,532
"4302907001001",700,441
"4303202001001",198,212
"4303301001001",325,264
"4303400001001",210,233
"4303558001001",151,165
"4303608001001",738,457
"4303673001001",155,166
"4303707001001",377,347
"4303806001001",458,364
"4304002001001",625,598
"4304101001001",147,205
"4304309001001",404,460
"4304358001001",383,353
"4304614001001",99,37
"4304622001001",88,109
"4304655001001",133,147
"4304663001001",780,731
"4304671001001",258,282
"4304689001001",427,337
"4304697001001",159,145
"4304713001001",225,189
"4304853001001",53,62
"4304903001001",812,823
"4304952001001",197,204
"4305009001001",575,421
"4305116001001",133,148
"4305124001001",233,147
"4305132001001",212,123
"4305157001001",74,83
"4305173001001",421,311
"4305207001001",910,832
"4305306001001",607,587
"4305371001001",97,111
"4305405001001",269,174
"4305439001001",693,576
"4305447001001",134,128
"4305454001001",781,915
"4305504001001",309,294
"4305587001001",167,173
"4305603001001",203,172
"4305702001001",453,471
"4305801001001",789,882
"4305835001001",77,70
"4305850001001",156,144
"4305871001001",138,171
"4305900001001",437,306
"4305934001001",73,75
"4305959001001",273,225
"4305975001001",154,181
"4306007001001",840,680
"4306056001001",400,336
"4306072001001",90,102
"4306130001001",50,65
"4306205001001",820,691
"4306304001001",288,332
"4306320001001",118,106
"4306353001001",87,88
"4306379001001",137,115
"4306429001001",81,93
"4306452001001",239,288
"4306502001001",418,385
"4306551001001",111,95
"4306700001001",216,118
"4306734001001",235,207
"4306759001001",137,130
"4306809001001",2039,1348
"4306908003001",1496,958
"4306924001001",51,40
"4306957001001",188,203
"4306973001001",167,137
"4307054001001",226,238
"4307104001001",294,199
"4307203001001",208,220
"4307302001001",334,328
"4307401001001",239,215
"4307450001001",112,110
"4307500001001",1045,1039
"4307559001001",474,420
"4307815001001",132,122
"4307864001001",177,173
"4308003001001",519,442
"4308052001001",104,111
"4308078001001",251,242
"4308102001001",875,1015
"4308250001001",75,73
"4308300001001",432,417
"4308409001001",278,233
"4308433001001",108,103
"4308458001001",516,455
"4308508003001",2412,2825
"4308656001001",133,105
"4308706001001",380,353
"4308805001001",381,246
"4308854001001",93,94
"4308904001001",1421,1424
"4309001001001",1410,1049
"4309050001001",582,467
"4309126001001",51,69
"4309159001001",139,108
"4309258001001",131,121
"4309407001001",2343,2546
"4309506001001",540,379
"4309555001001",283,315
"4309571001001",87,80
"4309605001001",1239,1126
"4309654001001",160,155
"4309704001001",309,273
"4309753001001",166,144
"4309803001001",295,344
"4309902001001",404,361
"4309951001001",204,128
"4310009001001",1998,1696
"4310306001001",354,283
"4310330001001",1302,1018
"4310363001001",157,131
"4310405001001",294,261
"4310413001001",96,60
"4310439001001",474,392
"4310462001001",120,120
"4310504001001",520,331
"4310538001001",256,237
"4310553001001",130,137
"4310579001001",73,80
"4310652001001",95,89
"4310702001001",150,169
"4310751001001",89,50
"4310801001001",1487,1765
"4310850001001",154,183
"4310876001001",62,75
"4310900001001",264,219
"4311106001001",790,506
"4311122001001",258,168
"4311130001001",140,98
"4311155001001",412,363
"4311205001001",1477,1277
"4311239001001",97,58
"4311254001001",86,117
"4311270001001",130,111
"4311429001001",48,42
"4311502001001",502,440
"4311601001001",228,179
"4311627001001",205,215
"4311643001001",96,79
"4311700001001",352,338
"4311718001001",352,369
"4311734001001",99,50
"4311759001001",363,289
"4311775001001",273,229
"4311791001001",181,157
"4311908001001",523,488
"4311981001001",202,158
"4312005001001",116,118
"4312054001001",319,290
"4312104001001",327,148
"4312138001001",109,128
"4312153001001",342,378
"4312179001001",77,64
"4312203001001",260,303
"4312252001001",591,544
"4312302001001",191,168
"4312351001001",95,87
"4312377001001",64,89
"4312385001001",150,172
"4312427001001",144,172
"4312443001001",160,148
"4312450001001",251,221
"4312476001001",349,356
"4312500001001",774,622
"4312609001001",526,486
"4312617001001",160,213
"4312625001001",114,85
"4312658001001",1411,1293
"4312674001001",139,86
"4312708001001",625,621
"4312757001001",248,311
"4312807001001",362,349
"4312906001001",703,895
"4312955001001",119,125
"4313003001001",250,216
"4313011001001",166,219
"4313037001001",370,288
"4313060001001",878,809
"4313086001001",114,184
"4313102001001",347,294
"4313201001001",1926,2120
"4313300001001",2310,2518
"4313334001001",98,97
"4313359001001",233,250
"4313375001001",999,1153
"4313391001001",168,189
"4313425001001",136,105
"4313441001001",86,78
"4313466001001",98,97
"4313490001001",223,214
"4313607001001",221,216
"4313656001001",793,554
"4313805001001",395,643
"4314001001001",581,645
"4314027001001",318,249
"4314035001001",265,270
"4314068001001",124,106
"4314076001001",381,364
"4314134001001",97,142
"4314159001001",370,350
"4314175001001",91,81
"4314209001001",330,235
"4314308001001",296,191
"4314423001001",276,313
"4314456001001",132,112
"4314464001001",83,104
"4314472001001",195,158
"4314498001001",165,174
"4314506001001",635,420
"4314555001001",87,57
"4314605001001",871,542
"4314704001001",550,475
"4314753001001",104,104
"4314779001001",200,185
"4314787001001",91,102
"4315008001001",274,239
"4315057001001",116,115
"4315073001001",76,71
"4315107001001",685,649
"4315131001001",154,123
"4315149001001",166,214
"4315156001001",273,262
"4315172001001",138,162
"4315206001001",215,292
"4315305001001",1605,1276
"4315313001001",84,88
"4315321001001",90,91
"4315354001001",413,371
"4315404001001",314,308
"4315453001001",127,139
"4315503001001",917,798
"4315552001001",70,86
"4315701003002",1568,1208
"4315750001001",208,199
"4315800001001",677,723
"4315909001001",354,419
"4315958001001",314,372
"4316006001001",1123,1076
"4316105001001",731,632
"4316204001001",283,288
"4316303001001",233,227
"4316428001001",101,74
"4316436001001",194,161
"4316451001001",629,501
"4316477001001",184,186
"4316501001001",702,690
"4316600001001",1103,1322
"4316709001001",607,522
"4316733001001",72,59
"4316758001001",404,433
"4316956001001",245,291
"4316972001001",104,144
"4317004001001",359,222
"4317251001001",122,99
"4317558001001",102,99
"4317707001001",635,430
"4317756001001",161,172
"4317806001001",1071,776
"4317905001001",909,896
"4317954001001",109,93
"4318051001001",323,268
"4318101001001",868,681
"4318200001001",1395,1413
"4318408001001",1179,745
"4318424001001",310,329
"4318432001001",235,198
"4318440001001",185,159
"4318457001001",90,69
"4318465001001",117,85
"4318481001001",193,221
"4318499001001",125,183
"4318507003002",1221,887
"4318606001001",497,554
"4318614001001",130,140
"4318622001001",207,269
"4319000001001",1484,1559
"4319109001001",410,418
"4319125001001",123,112
"4319158001001",407,436
"4319208001001",184,218
"4319307001001",290,241
"4319356001001",209,207
"4319364001001",47,55
"4319372001001",254,277
"4319406001001",959,717
"4319505001001",1608,1397
"4319604003001",1398,1107
"4319703001001",211,188
"4319711001001",187,172
"4319737001001",57,38
"4319752001001",156,198
"4319802001001",493,432
"4320107001001",1558,1695
"4320206001001",653,676
"4320230001001",176,143
"4320263001001",238,168
"4320305001001",411,344
"4320321001001",135,130
"4320354001001",237,213
"4320404001001",1100,1463
"4320453001001",151,131
"4320503001001",331,310
"4320552001001",297,240
"4320578001001",99,81
"4320602001001",215,214
"4320651001001",158,123
"4320677001001",362,337
"4320701001001",1188,864
"4320859001001",225,254
"4320909001001",1434,1713
"4321006001001",807,800
"4321105001001",1052,755
"4321329001001",159,205
"4321352001001",232,224
"4321402001001",910,979
"4321436001001",587,611
"4321469001001",188,227
"4321477001001",220,190
"4321493001001",114,83
"4321626001001",148,133
"4321634001001",149,173
"4321667001001",661,726
"4321709001001",1965,1588
"4321808003001",1680,1635
"4321832001001",81,78
"4321857001001",246,366
"4321907003001",1816,1548
"4321956001001",252,381
"4322103001001",418,353
"4322152001001",198,187
"4322186001001",85,71
"4322202001001",1843,1191
"4322251001001",300,408
"4322301001001",415,433
"4322327001001",102,126
"4322343001001",63,74
"4322350001001",83,95
"4322376001001",118,102
"4322525001001",170,158
"4322533001001",310,272
"4322541001001",301,333
"4322558001001",153,208
"4322707003001",1255,1142
"4322806001001",1880,2081
"4322855001001",139,141
"4322905001001",318,269
"4323101001001",128,103
"4323200001001",289,253
"4323309001001",256,284
"4323358001001",73,91
"4323408001001",288,311
"4323457001001",167,162
"4323507001001",154,169
"4323606001001",134,141
"4323705001001",186,169
"4323754001001",129,131
"4323770001001",167,220
"4323804001001",1468,1653
"5003702005002",379,639
"5003702005001",312,460
"5003702005004",788,1221
"5003702005003",339,688
"5003702005006",306,449
"5003702005005",822,1343
"5003702005008",582,1305
"5003702005007",180,349
"5003702005009",3809,4694
"5003702005010",203,400
"5008305003002",216,462
"5008305003001",741,706
"5008305003004",3087,3787
"5008305003003",486,876
"5003801001001",732,774
"5007901003001",888,953
"5007901003002",665,945
"5006309003002",1910,2206
"5006309003001",572,578
"5003207003002",51,99
"5003207003001",101,151
"5003207003004",670,766
"5003207003003",1939,1567
"5005707003001",789,950
"5005707003002",1110,1629
"5004502001001",640,819
"5000609003001",624,791
"5000609003002",740,911
"5005400003001",250,325
"5005400003002",1668,2626
"5006606003002",560,496
"5006606003001",75,211
"5006606003004",485,828
"5006606003003",1380,1935
"5002704005001",3551,4990
"5002704005003",14455,14961
"5002704005002",3867,5827
"5002704005005",2360,3052
"5002704005004",2391,2830
"5002704005007",1836,3029
"5002704005006",3882,6496
"5002704005008",236,331
"5006200003002",984,1286
"5006200003001",1296,1712
"5001102003002",997,963
"5001102003001",595,637
"5003306003002",700,806
"5003306003001",669,704
"5000203001001",1102,1102
"5000252001001",229,331
"5000708001001",642,691
"5000807001001",549,559
"5000856001001",345,344
"5000906001001",288,285
"5001003001001",1248,1391
"5001243001001",221,412
"5001508001001",557,609
"5001904001001",1066,1125
"5002001001001",549,678
"5002100001001",697,830
"5002159001001",326,324
"5002209001001",1316,1738
"5002308001001",686,652
"5002407001001",1038,1354
"5002605001001",951,1044
"5002803001001",223,249
"5002902001001",1305,1515
"5002951001001",1602,2368
"5003108001001",295,296
"5003157001001",331,368
"5003256001001",1222,1833
"5003454001001",497,409
"5003488001001",310,388
"5003504001001",186,229
"5003751001001",477,481
"5003900001001",133,334
"5004007001001",387,356
"5004106001001",316,397
"5004304001001",738,824
"5004403001001",762,785
"5004601001001",502,681
"5004700001001",1030,1281
"5004809001001",78,109
"5004908001001",295,396
"5005004001001",987,1123
"5005103001001",192,216
"5005152001001",257,300
"5005202001001",215,219
"5005251001001",284,358
"5005608001001",754,776
"5005681001001",837,787
"5005806001001",570,488
"5006002001001",758,1001
"5006259001001",164,212
"5006358001001",214,227
"5006408001001",548,416
"5006903001001",541,563
"5007109001001",1263,1738
"5007208003001",1310,1826
"5007307001001",274,290
"5007406001001",987,1062
"5007505001001",246,328
"5007554001001",451,516
"5007695001001",1439,1875
"5007703001001",366,491
"5007802001001",323,334
"5007935001001",595,659
"5007950001001",242,280
"5007976001001",146,145
"5008008001001",600,784
"5008404001001",200,198
"5102504003002",950,1035
"5102504003001",234,302
"5102504003004",771,940
"5102504003003",741,704
"5107602005011",170,274
"5107602005010",468,747
"5107602005002",803,632
"5107602005001",2949,2834
"5107602005004",391,1105
"5107602005003",1077,1522
"5107602005006",1418,2045
"5107602005005",729,1089
"5107602005008",431,711
"5107602005007",355,596
"5107602005009",215,353
"5105101003002",853,952
"5105101003001",843,861
"5108402005001",307,391
"5108402005003",732,734
"5108402005002",175,332
"5108402005005",511,623
"5108402005004",363,371
"5108402005007",164,500
"5108402005006",177,428
"5108402005009",145,170
"5108402005008",224,369
"5107040003002",3280,4627
"5107040003001",953,918
"5108402005010",797,1123
"5108402005012",235,119
"5108402005011",192,185
"5108402005014",1348,1875
"5108402005013",369,467
"5108402005016",691,555
"5108402005015",1178,1076
"5108402005017",311,687
"5106752003001",954,1503
"5106752003002",810,717
"5101704003001",420,628
"5101704003002",536,638
"5107909003002",1355,2934
"5107909003001",471,965
"5107909003004",2413,3883
"5107909003003",459,1246
"5107909003005",1042,1405
"5107958003002",910,1541
"5107958003001",326,942
"5107958003004",1509,1449
"5107958003003",1020,1727
"5104807003002",762,810
"5104807003001",663,475
"5104104003002",1050,1331
"5104104003001",293,222
"5101803003001",665,617
"5101803003003",1584,1810
"5101803003002",449,616
"5103403005010",860,697
"5103403005012",2464,2910
"5103403005011",938,1909
"5103403005014",900,1109
"5103403005013",761,1431
"5103403005016",928,1923
"5103403005015",856,1248
"5103403005018",528,269
"5103403005017",412,871
"5103403005001",1219,1638
"5103403005003",925,807
"5103403005002",1296,2473
"5103403005005",5997,7015
"5103403005004",3400,3354
"5103403005007",1574,2409
"5103403005006",3364,2976
"5103403005009",516,377
"5103403005008",990,1270
"5102678003002",620,788
"5100250003002",1512,2065
"5100250003001",816,1004
"5105259003002",2256,3772
"5105259003001",523,983
"5107925003002",1681,2448
"5107925003001",269,668
"5107925003003",1914,3629
"5106224003001",523,921
"5106224003002",1149,1923
"5105150003002",912,1088
"5105150003001",573,707
"5100102001001",111,140
"5100201001001",1044,1755
"5100300001001",932,823
"5100359001001",158,184
"5100409001001",449,479
"5100508001001",136,158
"5100607001001",360,450
"5100805001001",315,402
"5101001001001",171,214
"5101209001001",56,46
"5101258001001",609,633
"5101308001001",426,425
"5101407001001",745,929
"5101605001001",130,118
"5101852001001",131,173
"5101902001001",790,889
"5102603001001",344,404
"5102637003001",1705,2577
"5102686001001",366,472
"5102694001001",115,150
"5102702001001",1076,1370
"5102793001001",337,397
"5102850001001",263,313
"5103007001001",703,1025
"5103056001001",497,582
"5103106001001",288,311
"5103205003001",1446,1527
"5103254001001",590,910
"5103304001001",849,1042
"5103353001001",558,1204
"5103361001001",104,138
"5103379001001",373,299
"5103437001001",127,133
"5103452001001",189,176
"5103502001001",1219,1432
"5103601001001",341,333
"5103700001001",429,600
"5103809001001",133,136
"5103858001001",292,449
"5103908001001",206,229
"5103957001001",123,134
"5104203001001",839,523
"5104500001001",72,66
"5104526001001",305,467
"5104542001001",257,438
"5104559001001",311,315
"5104609001001",594,560
"5104906001001",154,168
"5105002001001",328,246
"5105176001001",391,403
"5105200001001",426,379
"5105234001001",161,174
"5105309001001",82,66
"5105507001001",428,571
