"";"areap";"domicilio01_V019";"domicilio01_V020";"domicilio01_V021";"domicilio01_V022";"domicilio01_V023";"domicilio01_V017";"domicilio01_V018";"domicilio01_V119";"domicilio01_V158";"domicilio01_V197";"domicilio01_V026";"domicilio01_V027";"domicilio01_V028";"domicilio01_V029";"domicilio01_V030";"domicilio01_V031";"domicilio01_V032";"domicilio01_V033";"fcu";"DPP0";"DPP1";"DPP2";"DPP3";"DPP4";"DPP5";"reg"
"4933";"3203205003005";211;81;580;23;17;5079;197;3108;4;503;1536;601;166;69;20;5;1;0;7;458;559;3112;503;1536;862;"3"
"4934";"3203205003006";3709;34;57;15;44;3568;605;6661;57;95;967;90;14;1;1;0;0;0;9;914;883;6718;95;967;106;"3"
"4935";"3203205003007";271;142;139;2;6;8011;114;4596;32;815;2323;584;115;21;5;0;0;1;4;206;556;4628;815;2323;726;"3"
"4936";"3203304001001";808;250;498;92;30;2628;63;3378;1;63;717;100;19;8;0;0;0;1;0;0;0;3379;63;717;128;"3"
"4937";"3203320003001";2855;25;108;11;44;599;547;3433;1;63;491;99;21;4;3;0;1;0;0;0;0;3434;63;491;128;"3"
"4938";"3203320003002";1744;67;81;5;7;4148;392;3793;23;278;1722;409;113;49;15;9;4;2;0;0;0;3816;278;1722;601;"3"
"4939";"3203346001001";1383;90;1628;17;19;768;637;3151;10;240;873;152;35;16;9;0;0;0;0;0;0;3161;240;873;212;"3"
"4940";"3203353001001";888;59;502;8;4;2018;78;2141;0;307;961;108;14;4;0;0;0;0;0;0;0;2141;307;961;126;"3"
"4941";"3203403003001";1114;1408;1492;61;12;3754;484;6525;0;70;1297;287;79;18;7;1;0;0;0;0;0;6525;70;1297;392;"3"
"4942";"3203502001001";1226;47;63;23;62;4070;234;4426;2;36;876;176;48;14;2;0;0;1;0;0;0;4428;36;876;241;"3"
"4943";"3203601001001";589;4;22;25;53;1139;29;1480;74;0;189;35;5;1;0;1;0;0;0;0;0;1554;0;189;42;"3"
"4944";"3203700001001";946;305;1780;73;24;1709;777;4462;34;74;825;110;22;7;2;0;0;1;0;0;0;4496;74;825;142;"3"
"4945";"3203809001001";559;345;743;123;18;2046;615;3376;0;4;784;173;49;18;5;2;1;0;0;0;0;3376;4;784;248;"3"
"4946";"3203908003001";917;28;72;26;28;5272;465;4578;0;410;1365;280;58;15;2;0;2;0;0;0;0;4578;410;1365;357;"3"
"4947";"3203908003002";2737;117;899;44;106;3057;640;5516;3;141;1351;271;49;17;2;2;0;0;0;0;0;5519;141;1351;341;"3"
"4948";"3204005001001";1975;296;965;103;60;2368;755;5226;6;152;825;143;25;5;0;2;0;1;0;0;0;5232;152;825;176;"3"
"4949";"3204054001001";3200;39;15;23;95;3290;460;5673;13;58;984;150;36;5;1;1;0;0;0;0;0;5686;58;984;193;"3"
"4950";"3204104001001";1585;32;47;23;174;5490;86;5729;71;145;952;195;40;5;3;1;0;0;0;0;0;5800;145;952;244;"3"
"4951";"3204203001001";1261;108;475;11;20;3344;529;3185;15;501;1637;264;76;18;6;5;2;1;0;0;0;3200;501;1637;372;"3"
"4952";"3204252001001";504;22;48;26;43;1560;35;1751;0;12;304;36;7;1;0;0;0;0;0;0;0;1751;12;304;44;"3"
"4953";"3204302001001";1233;652;6;76;79;874;381;2740;1;15;314;41;8;3;2;0;0;0;0;0;0;2741;15;314;54;"3"
"4954";"3204351001001";3095;61;397;20;16;1784;88;4002;1;189;975;146;18;2;0;0;0;0;0;0;0;4003;189;975;166;"3"
"4955";"3204401001001";951;305;603;41;19;1583;127;2882;0;4;579;87;29;7;3;1;0;0;0;0;0;2882;4;579;127;"3"
"4956";"3204500001001";2194;47;511;13;33;267;683;2938;6;31;574;99;19;5;1;0;0;0;0;0;0;2944;31;574;124;"3"
"4957";"3204559003001";2185;144;449;72;48;91;1343;3502;1;33;452;64;8;3;0;0;0;0;0;0;0;3503;33;452;75;"3"
"4958";"3204559003002";1645;134;761;30;7;2564;650;3745;12;590;1062;173;44;10;2;0;0;0;0;0;0;3757;590;1062;229;"3"
"4959";"3204609001001";1869;83;446;23;6;3430;1021;4466;3;211;1628;372;90;34;10;3;0;2;0;0;0;4469;211;1628;511;"3"
"4960";"3204658001001";1018;39;253;22;11;1008;180;1938;1;169;295;60;4;2;1;0;0;1;0;0;0;1939;169;295;68;"3"
"4961";"3204708003001";1746;84;511;11;12;1848;135;3114;3;268;745;103;16;2;1;0;0;0;0;0;0;3117;268;745;122;"3"
"4962";"3204708003002";366;12;283;14;15;5166;53;3776;13;690;1110;223;21;14;2;2;0;0;0;0;0;3789;690;1110;262;"3"
"4963";"3204807001001";224;355;527;17;5;2259;122;2569;8;20;738;122;34;6;1;0;0;0;0;0;0;2577;20;738;163;"3"
"4964";"3204906003001";3699;1;1;1;14;102;523;1859;21;155;1575;499;129;38;15;6;0;0;0;0;0;1880;155;1575;687;"3"
"4965";"3204906003002";61;47;7;4;9;4202;243;3019;2;255;1035;186;32;7;1;0;0;0;3;28;307;3021;255;1035;226;"3"
"4966";"3204906003003";45;240;11;2;12;3753;127;2186;3;322;1056;415;127;29;15;3;0;0;1;15;155;2189;322;1056;589;"3"
"4967";"3204906003004";771;127;27;12;40;4288;375;4646;0;48;733;71;9;2;0;0;0;0;12;478;1225;4646;48;733;82;"3"
"4968";"3204906003005";4014;40;77;40;277;549;246;4201;10;7;544;52;9;1;0;0;0;0;2;27;215;4211;7;544;62;"3"
"4969";"3204906003006";2169;99;388;27;124;4965;1008;6399;6;281;1364;312;80;12;11;1;1;1;16;1096;1291;6405;281;1364;418;"3"
"4970";"3204955001001";1661;17;354;7;5;1017;451;2649;13;103;631;75;15;0;1;0;0;0;0;0;0;2662;103;631;91;"3"
"4971";"3205002005001";244;222;1;5;13;5200;121;4453;116;142;851;92;20;3;1;1;0;0;16;301;2700;4569;142;851;117;"3"
"4972";"3205002005002";145;242;58;2;10;7600;88;5146;17;896;1687;234;41;14;3;2;2;2;4;228;367;5163;896;1687;298;"3"
"4973";"3205002005003";2350;9;26;5;9;4007;654;4871;6;88;1547;340;121;42;13;3;2;0;0;0;0;4877;88;1547;521;"3"
"4974";"3205002005004";19;123;2;16;11;4219;70;3474;17;228;481;76;8;0;1;1;0;0;0;0;0;3491;228;481;86;"3"
"4975";"3205002005005";1779;60;44;10;15;2697;140;2477;18;296;1222;443;157;39;20;2;4;4;1;24;95;2495;296;1222;669;"3"
"4976";"3205002005006";1742;226;18;2;23;3627;217;3617;4;159;1326;342;97;30;11;5;0;1;0;0;0;3621;159;1326;486;"3"
"4977";"3205002005007";2611;179;9;8;7;1016;808;3257;13;54;979;192;59;23;8;2;1;0;2;175;76;3270;54;979;285;"3"
"4978";"3205002005008";119;166;25;6;11;4554;412;1774;14;2306;834;193;43;17;1;2;1;0;1;130;45;1788;2306;834;257;"3"
"4979";"3205002005009";89;161;27;4;3;8781;113;2046;49;3710;2170;900;231;41;6;1;0;2;0;0;0;2095;3710;2170;1181;"3"
"4980";"3205002005010";26;42;3;5;3;5584;35;2962;18;1521;929;170;30;5;3;0;0;0;0;0;0;2980;1521;929;208;"3"
"4981";"3205002005011";65;182;127;10;7;6172;118;4916;71;161;1192;213;49;8;5;0;0;0;0;0;0;4987;161;1192;275;"3"
"4982";"3205002005012";496;64;2;3;7;4089;187;3439;2;68;1085;194;27;5;0;0;0;1;1;38;164;3441;68;1085;227;"3"
"4983";"3205002005013";40;2;0;12;1;4325;23;2662;0;66;1375;229;41;7;2;2;0;1;0;0;0;2662;66;1375;282;"3"
"4984";"3205002005014";501;112;11;7;11;5813;494;4531;177;147;1699;286;41;5;2;1;1;0;0;0;0;4708;147;1699;336;"3"
"4985";"3205002005015";733;441;19;15;20;6071;461;6245;10;37;1237;147;15;3;0;0;0;0;2;163;127;6255;37;1237;165;"3"
"4986";"3205002005016";134;213;7;48;21;4065;121;3959;0;29;514;41;3;3;0;0;0;0;1;24;140;3959;29;514;47;"3"
"4987";"3205002005017";1155;414;8;21;11;2172;449;3446;0;10;569;94;6;3;1;0;0;1;0;0;0;3446;10;569;105;"3"
"4988";"3205002005018";206;278;3;9;2;3759;269;3461;17;61;825;110;20;3;0;0;1;0;0;0;0;3478;61;825;134;"3"
"4989";"3205002005019";303;133;6;23;20;5194;160;4477;7;179;955;130;26;8;4;3;1;0;0;0;0;4484;179;955;172;"3"
"4990";"3205002005020";130;328;0;10;11;6429;169;5276;5;327;1250;137;26;4;0;0;0;0;12;329;2128;5281;327;1250;167;"3"
"4991";"3205002005021";167;353;0;22;38;6318;112;5211;12;437;997;124;24;7;1;0;0;0;12;441;2820;5223;437;997;156;"3"
"4992";"3205010001001";3624;10;17;10;55;3062;172;5728;4;93;767;94;12;5;1;0;0;0;0;0;0;5732;93;767;112;"3"
"4993";"3205036001001";2251;296;1573;15;10;1028;553;4282;1;122;1041;153;33;11;2;1;0;0;0;0;0;4283;122;1041;200;"3"
"4994";"3205069001001";596;14;119;8;7;3820;1720;3605;53;632;1574;286;71;16;2;1;1;1;0;0;0;3658;632;1574;378;"3"
"4995";"3205101003001";1521;281;114;29;46;1948;357;3325;6;31;717;110;23;8;4;1;0;1;5;492;385;3331;31;717;147;"3"
"4996";"3205101003002";1408;497;72;40;20;4611;103;5393;3;45;1090;152;18;3;1;0;0;0;10;1054;900;5396;45;1090;174;"3"
"4997";"3205101003003";766;342;332;16;20;5976;205;5846;3;219;1369;145;15;4;1;0;0;0;1;30;136;5849;219;1369;165;"3"
"4998";"3205150001001";1395;166;291;55;49;674;170;2164;0;19;462;54;7;0;2;0;1;0;0;0;0;2164;19;462;64;"3"
"4999";"3205176001001";2242;72;321;52;48;1408;75;3135;0;91;679;89;12;6;0;1;0;0;0;0;0;3135;91;679;108;"3"
"5000";"3205200005001";61;92;0;4;2;4706;525;1792;39;1229;1553;517;158;41;11;1;1;2;0;0;0;1831;1229;1553;731;"3"
"5001";"3205200005002";116;113;0;4;0;9621;1147;612;1;1352;2946;4367;1129;402;130;29;9;5;0;0;0;613;1352;2946;6071;"3"
"5002";"3205200005003";362;120;1;3;0;6428;985;670;3;1308;3529;1727;414;164;49;2;2;2;0;0;0;673;1308;3529;2360;"3"
"5003";"3205200005004";631;38;1;1;0;5852;751;775;16;2213;2106;1462;482;154;27;15;2;1;0;0;0;791;2213;2106;2143;"3"
"5004";"3205200005005";73;40;13;5;9;5392;271;2672;37;668;1664;453;124;37;12;2;0;1;3;34;641;2709;668;1664;629;"3"
"5005";"3205200005006";28;98;4;3;7;4656;150;2483;3;949;1212;211;41;13;2;0;0;0;0;0;0;2486;949;1212;267;"3"
"5006";"3205200005007";160;27;5;1;3;7304;602;1377;144;4348;1955;208;16;6;0;0;0;0;0;0;0;1521;4348;1955;230;"3"
"5007";"3205200005008";19;0;0;8;1;5057;33;2004;46;1175;1382;354;75;30;5;1;1;1;0;0;0;2050;1175;1382;467;"3"
"5008";"3205200005009";42;33;0;5;1;4854;89;2073;7;784;1578;432;97;17;7;0;2;0;1;25;227;2080;784;1578;555;"3"
"5009";"3205200005010";10;18;21;2;10;4934;64;1991;8;921;1556;415;100;23;4;0;0;0;0;0;0;1999;921;1556;542;"3"
"5010";"3205200005011";832;276;2;30;5;5006;1045;3202;13;845;2289;642;135;29;7;3;0;0;3;3;392;3215;845;2289;816;"3"
"5011";"3205200005012";35;235;54;6;0;5404;27;3565;37;489;1242;225;44;8;1;0;0;0;0;0;0;3602;489;1242;278;"3"
"5012";"3205200005013";50;466;23;0;2;5487;26;4079;95;475;1130;154;29;4;0;1;0;0;6;212;908;4174;475;1130;188;"3"
"5013";"3205200005014";25;394;81;8;3;4568;19;3809;3;122;851;118;17;6;0;0;0;0;17;425;2166;3812;122;851;141;"3"
"5014";"3205200005015";13;263;183;33;21;4213;25;2983;15;316;1064;211;38;18;1;0;0;0;6;235;1017;2998;316;1064;268;"3"
"5015";"3205200005016";34;399;82;3;16;6796;66;4663;3;517;1733;322;66;13;2;1;0;0;9;322;1101;4666;517;1733;404;"3"
"5016";"3205200005017";138;522;528;1;13;4546;105;3388;13;540;1495;281;61;14;4;1;1;0;6;642;245;3401;540;1495;362;"3"
"5017";"3205200005018";590;275;75;11;7;6767;73;5254;389;525;1375;180;22;5;1;1;0;0;3;92;134;5643;525;1375;209;"3"
"5018";"3205200005019";8544;1313;52;56;52;5963;2580;13524;177;482;3018;730;238;89;29;11;4;2;36;4909;3911;13701;482;3018;1103;"3"
"5019";"3205309005001";18;8;3;5;10;6334;233;1572;1;1225;2554;1047;123;31;7;3;0;1;7;19;887;1573;1225;2554;1212;"3"
"5020";"3205309005002";35;16;7;70;7;4715;23;3222;29;159;1058;223;55;12;2;1;0;0;2;2;65;3251;159;1058;293;"3"
"5021";"3205309005003";22;19;54;5;21;6620;18;4810;24;102;1399;249;43;11;4;3;0;0;0;0;0;4834;102;1399;310;"3"
"5022";"3205309005004";230;232;19;21;26;9218;147;4569;44;808;2686;1142;335;96;35;10;4;3;15;277;2540;4613;808;2686;1625;"3"
"5023";"3205309005005";33;2;3;6;11;5552;74;2881;16;398;1701;420;129;38;8;4;2;0;1;1;156;2897;398;1701;601;"3"
"5024";"3205309005006";8;3;1;1;7;4254;13;2639;4;545;838;155;21;10;1;3;0;0;0;0;0;2643;545;838;190;"3"
"5025";"3205309005007";79;149;11;5;12;6972;34;4818;14;619;1368;205;49;5;4;3;0;0;8;180;1563;4832;619;1368;266;"3"
"5026";"3205309005008";87;13;29;8;7;5630;729;789;16;421;2197;1998;603;268;105;32;28;18;1;2;183;805;421;2197;3052;"3"
"5027";"3205309005009";27;10;3;0;1;5570;19;279;0;375;1266;2496;855;298;41;10;4;1;0;0;0;279;375;1266;3705;"3"
"5028";"3205309005010";172;35;3;4;0;14985;199;738;14;2242;6015;4429;1193;475;208;48;12;5;0;0;0;752;2242;6015;6370;"3"
"5029";"3205309005011";20;2;0;0;2;4312;26;1431;15;478;1405;568;193;51;16;6;0;0;0;0;0;1446;478;1405;834;"3"
"5030";"3205309005012";1;2;1;2;8;4225;3;2677;9;271;929;170;29;10;1;0;0;0;0;0;0;2686;271;929;210;"3"
"5031";"3205309005013";29;19;103;24;17;9698;64;7692;47;304;1552;202;35;5;2;0;0;0;5;40;1266;7739;304;1552;244;"3"
"5032";"3205309005014";71;16;3;2;3;16895;70;1477;13;5821;6686;2344;478;133;42;9;5;1;2;0;209;1490;5821;6686;3012;"3"
"5033";"3300100003001";582;182;90;26;18;1933;2547;3862;176;74;922;173;39;21;6;6;2;1;9;169;1457;4038;74;922;248;"3"
"5034";"3300100003002";3205;328;136;81;34;6476;4769;10659;539;146;2755;570;138;44;31;10;3;9;23;1475;5354;11198;146;2755;805;"3"
"5035";"3300100003003";66;581;124;7;5;5301;388;4303;55;183;1523;272;57;23;8;5;3;3;0;0;0;4358;183;1523;371;"3"
"5036";"3300100003004";254;206;61;6;9;4885;351;3752;52;394;1154;229;96;38;8;4;3;1;7;105;1422;3804;394;1154;379;"3"
"5037";"3300100003005";108;217;61;15;5;3357;741;3073;38;89;917;235;82;27;11;5;0;1;11;371;2329;3111;89;917;361;"3"
"5038";"3300100003006";298;239;47;20;7;6114;1186;4931;171;421;1642;530;109;34;11;3;1;5;14;518;3732;5102;421;1642;693;"3"
"5039";"3300100003007";282;381;85;5;10;7068;531;6415;84;97;1451;201;41;10;3;2;0;1;6;307;1051;6499;97;1451;258;"3"
"5040";"3300159001001";232;417;86;1;3;2674;39;2623;0;3;686;96;29;9;1;1;0;0;0;0;0;2623;3;686;136;"3"
"5041";"3300209003001";1865;461;10;21;28;637;1283;3511;32;9;501;79;17;6;1;0;0;2;8;694;702;3543;9;501;105;"3"
"5042";"3300209003002";1275;138;140;32;14;341;2509;2447;38;74;1267;378;127;26;16;12;2;0;7;309;194;2485;74;1267;561;"3"
"5043";"3300209003003";1320;53;12;20;1;856;3854;3637;56;35;1634;520;140;47;19;4;2;0;2;91;73;3693;35;1634;732;"3"
"5044";"3300209003004";2288;283;12;45;33;669;2583;4062;97;66;1149;265;85;23;8;2;3;0;5;249;231;4159;66;1149;386;"3"
"5045";"3300209003005";1963;275;122;43;23;1693;2871;4234;120;141;1617;518;182;53;18;9;3;5;28;1061;1019;4354;141;1617;788;"3"
"5046";"3300209003006";1567;201;303;19;8;2091;3827;4611;114;438;1958;592;165;63;21;2;2;3;10;716;735;4725;438;1958;848;"3"
"5047";"3300225001001";364;262;1257;10;4;1152;451;2564;47;36;627;159;34;7;3;2;1;2;0;0;0;2611;36;627;208;"3"
"5048";"3300233003001";577;14;2;15;9;138;3383;2930;30;14;761;192;69;17;9;6;3;0;1;5;129;2960;14;761;296;"3"
"5049";"3300233003002";243;9;12;13;2;1523;3072;2801;172;71;1004;371;185;100;44;30;11;29;0;0;0;2973;71;1004;770;"3"
"5050";"3300258003001";725;4;3;13;11;6357;1843;5768;107;25;2252;552;144;53;17;6;4;4;13;16;2073;5875;25;2252;780;"3"
"5051";"3300308003001";36;171;75;2;4;3798;156;3089;64;107;768;156;32;6;1;1;0;1;0;0;0;3153;107;768;197;"3"
"5052";"3300308003002";373;702;428;34;10;1934;823;3197;1;23;780;191;48;22;9;3;0;0;0;0;0;3198;23;780;273;"3"
"5053";"3300308003003";346;587;325;10;8;2234;807;3360;4;53;735;74;21;6;0;1;0;0;0;0;0;3364;53;735;102;"3"
"5054";"3300308003004";76;405;131;9;0;3240;644;2893;37;270;989;215;42;12;3;0;1;0;0;0;0;2930;270;989;273;"3"
"5055";"3300308003005";196;1217;263;13;7;3248;681;4321;20;68;981;151;36;12;1;0;0;0;1;42;105;4341;68;981;200;"3"
"5056";"3300308003006";223;486;412;36;18;5458;705;4268;41;581;1733;467;123;42;13;3;1;0;0;0;0;4309;581;1733;649;"3"
"5057";"3300407003001";39;193;134;7;1;2854;541;2238;1;421;878;186;30;6;2;1;0;0;0;0;0;2239;421;878;225;"3"
"5058";"3300407003002";43;855;102;29;4;4201;49;3689;14;203;1099;184;45;8;1;0;0;0;3;40;339;3703;203;1099;238;"3"
"5059";"3300407003003";116;664;58;8;5;3448;51;3302;14;112;741;134;24;5;2;1;2;1;6;92;199;3316;112;741;169;"3"
"5060";"3300407003004";25;513;4;9;4;4047;32;3679;2;55;766;94;10;3;0;0;1;0;0;0;0;3681;55;766;108;"3"
"5061";"3300407003005";12;24;135;16;0;4009;32;1717;4;438;1331;530;121;62;11;4;1;5;0;0;0;1721;438;1331;734;"3"
"5062";"3300407003006";50;554;1379;34;9;12363;65;9742;68;794;2929;584;174;71;20;8;4;6;6;533;101;9810;794;2929;867;"3"
"5063";"3300407003007";7;38;128;3;13;3992;38;1176;72;965;1316;493;108;26;8;3;0;1;2;4;78;1248;965;1316;639;"3"
"5064";"3300407003008";187;915;1175;47;4;4748;209;5608;19;202;1221;166;23;8;2;0;0;1;4;163;5;5627;202;1221;200;"3"
"5065";"3300407003009";56;732;1483;13;9;5053;66;5457;13;193;1460;195;53;8;5;1;2;0;0;0;0;5470;193;1460;264;"3"
"5066";"3300456005001";1036;262;734;25;44;32429;1759;25692;2101;891;6100;982;166;35;8;5;1;1;4;29;836;27793;891;6100;1198;"3"
"5067";"3300456005002";4886;3529;486;348;75;17371;2187;23589;665;198;3139;315;83;40;16;4;1;5;19;1486;2148;24254;198;3139;464;"3"
"5068";"3300456005003";1734;2290;330;317;30;20693;2991;22882;799;253;3746;437;69;22;5;2;2;0;6;150;1166;23681;253;3746;537;"3"
"5069";"3300456005004";852;2573;53;134;44;15528;3056;18283;409;131;2821;298;56;15;4;1;0;1;10;338;2312;18692;131;2821;375;"3"
"5070";"3300456005005";2161;3484;324;366;49;19952;3545;23303;592;951;4067;497;89;17;6;2;0;1;10;714;1218;23895;951;4067;612;"3"
"5071";"3300506003001";935;204;2709;13;6;3820;776;6201;33;342;1364;352;69;18;11;3;3;1;0;0;0;6234;342;1364;457;"3"
"5072";"3300605003001";467;712;582;59;11;2444;188;3476;12;33;763;121;22;5;2;1;1;1;0;0;0;3488;33;763;153;"3"
"5073";"3300605003002";30;92;171;35;10;6831;27;4350;4;188;1779;600;185;44;20;7;1;0;0;0;0;4354;188;1779;857;"3"
"5074";"3300704003001";308;7;0;16;15;3405;415;3415;26;5;553;92;13;4;2;0;1;0;9;64;1545;3441;5;553;112;"3"
"5075";"3300704003002";6168;161;32;60;31;127;7489;9133;443;131;3243;672;184;51;18;4;2;4;13;389;838;9576;131;3243;935;"3"
"5076";"3300704003003";814;25;5;181;9;1618;2531;2309;209;233;1466;601;198;79;32;12;6;5;6;232;339;2518;233;1466;933;"3"
"5077";"3300704003004";413;79;2;143;18;4421;245;4192;25;31;772;106;16;2;0;1;0;0;12;341;1368;4217;31;772;125;"3"
"5078";"3300704003005";497;42;4;53;18;3121;613;3440;70;53;551;84;15;4;2;2;1;0;24;584;3286;3510;53;551;108;"3"
"5079";"3300704003006";152;34;5;6;3;4242;1720;2083;362;421;1963;825;308;107;35;11;2;5;2;3;239;2445;421;1963;1293;"3"
"5080";"3300704003007";44;7;3;2;1;3537;1565;2022;275;399;1491;665;185;55;22;6;2;2;2;1;167;2297;399;1491;937;"3"
"5081";"3300704003008";245;23;0;5;11;4528;1636;3792;492;135;1400;456;106;23;12;2;1;2;12;95;1632;4284;135;1400;602;"3"
"5082";"3300704003009";433;24;4;16;8;5387;2711;5455;127;233;1997;511;133;39;12;4;2;2;7;195;969;5582;233;1997;703;"3"
"5083";"3300803003001";1502;625;560;31;16;4660;1579;6793;174;17;1571;269;60;21;7;2;0;3;1;90;146;6967;17;1571;362;"3"
"5084";"3300803003002";1708;519;1009;26;18;4174;1411;6455;53;125;1603;430;93;32;6;7;2;0;5;178;1059;6508;125;1603;570;"3"
"5085";"3300902001001";351;737;919;48;13;2867;174;3899;15;41;911;164;28;20;3;0;1;2;0;0;0;3914;41;911;218;"3"
"5086";"3300936001001";506;278;60;29;25;2544;685;3186;77;35;648;103;16;6;2;1;0;0;0;0;0;3263;35;648;128;"3"
"5087";"3300951001001";63;144;282;5;1;1968;22;1874;0;16;499;68;14;4;0;3;0;0;0;0;0;1874;16;499;89;"3"
"5088";"3301009005001";2290;495;286;121;145;16940;2824;11465;108;2970;4866;2271;673;260;69;22;4;4;13;1199;734;11573;2970;4866;3303;"3"
"5089";"3301009005002";6623;66;422;97;54;25211;2375;16919;565;2499;9756;3486;996;319;92;18;10;4;9;623;316;17484;2499;9756;4925;"3"
"5090";"3301009005003";16344;517;1141;517;191;12199;7631;30923;267;417;5160;853;169;49;17;2;3;1;14;1122;358;31190;417;5160;1094;"3"
"5091";"3301009005004";8329;363;16;14;38;2928;2167;10635;65;18;2525;390;49;16;4;8;0;4;2;95;31;10700;18;2525;471;"3"
"5092";"3301009005005";6090;76;45;22;28;74;2061;6983;32;6;1127;113;19;9;4;1;1;0;0;0;0;7015;6;1127;147;"3"
"5093";"3301009005006";1451;1421;242;34;78;2367;714;5195;1;19;837;112;16;5;0;2;0;1;0;0;0;5196;19;837;136;"3"
"5094";"3301009005007";2997;48;131;213;20;64;1699;4199;23;45;731;74;17;5;2;0;0;0;0;0;0;4222;45;731;98;"3"
"5095";"3301009005008";2968;452;36;60;42;183;1181;4351;8;0;404;39;8;2;0;2;0;0;0;0;0;4359;0;404;51;"3"
"5096";"3301009005009";4764;72;3;8;61;392;1606;6087;14;3;611;66;13;6;1;0;0;2;1;0;0;6101;3;611;88;"3"
"5097";"3301108001001";477;562;665;37;26;4212;403;4533;68;188;1134;296;76;15;10;10;0;0;0;0;0;4601;188;1134;407;"3"
"5098";"3301157001001";347;1022;284;37;9;1858;724;3364;0;5;749;108;17;3;4;0;0;1;0;0;0;3364;5;749;133;"3"
"5099";"3301207001001";652;120;812;17;6;3824;310;4079;12;210;1079;264;48;22;11;2;2;1;0;0;0;4091;210;1079;350;"3"
"5100";"3301306003001";1267;72;105;25;4;1290;1400;2640;44;116;972;282;66;16;7;2;0;1;0;0;0;2684;116;972;374;"3"
"5101";"3301306003002";1183;18;109;13;20;2055;3920;4923;82;162;1572;391;104;32;6;3;2;3;1;39;53;5005;162;1572;541;"3"
"5102";"3301405001001";256;2008;30;36;19;3843;516;5151;32;75;1144;209;43;8;5;1;1;0;0;0;0;5183;75;1144;267;"3"
"5103";"3301504001001";125;247;533;150;3;5264;281;4527;95;155;1394;319;71;20;7;3;1;2;0;0;0;4622;155;1394;423;"3"
"5104";"3301603001001";161;68;1564;18;6;854;880;2807;0;36;570;86;30;12;3;1;0;0;0;0;0;2807;36;570;132;"3"
"5105";"3301702005000";5552;8483;2903;488;168;50075;12132;61116;2879;1036;11996;1680;320;100;19;6;4;3;3;121;423;63995;1036;11996;2132;"3"
"5106";"3301702005001";31;8;1;2;6;7961;117;4391;1261;476;1557;276;60;12;4;1;1;1;0;0;0;5652;476;1557;355;"3"
"5107";"3301702005002";333;280;0;40;7;7099;938;6651;315;32;1382;172;36;3;0;0;0;0;1;0;201;6966;32;1382;211;"3"
"5108";"3301702005003";80;356;192;8;10;6400;1124;6325;68;11;1489;210;31;10;6;0;0;0;0;0;0;6393;11;1489;257;"3"
"5109";"3301702005004";469;1777;1356;99;9;5754;1139;7552;118;247;2171;350;85;16;9;3;1;1;0;0;0;7670;247;2171;465;"3"
"5110";"3301702005005";828;722;118;9;10;6122;872;6519;475;78;1339;164;34;8;1;0;0;0;0;0;0;6994;78;1339;207;"3"
"5111";"3301702005006";38;25;2;15;12;7772;227;4721;1065;242;1542;245;65;10;2;1;0;0;4;13;870;5786;242;1542;323;"3"
"5112";"3301702005007";51;169;130;4;11;7701;170;5266;921;335;1327;248;52;13;1;1;0;0;25;240;4236;6187;335;1327;315;"3"
"5113";"3301702005008";36;332;3;3;3;7894;162;3467;1469;1255;1680;332;75;14;3;3;0;0;0;0;0;4936;1255;1680;427;"3"
"5114";"3301702005009";228;280;409;9;6;7458;112;4880;478;1068;1260;292;78;25;4;2;1;1;8;524;1212;5358;1068;1260;403;"3"
"5115";"3301702005010";27;23;0;1;1;8000;183;4716;590;1044;1361;369;83;29;6;1;2;0;15;42;2544;5306;1044;1361;490;"3"
"5116";"3301702005011";58;379;10;56;10;8122;588;5021;1780;267;1644;288;49;11;2;0;0;1;4;476;407;6801;267;1644;351;"3"
"5117";"3301702005012";122;148;2;32;8;7649;553;5863;959;261;1150;182;40;7;5;0;0;0;16;102;2416;6822;261;1150;234;"3"
"5118";"3301702005013";56;61;1;13;9;8094;216;6200;825;106;1062;121;26;8;0;0;0;0;0;0;0;7025;106;1062;155;"3"
"5119";"3301702005014";106;184;34;2;13;7504;432;5238;1120;161;1439;180;39;5;2;2;0;0;1;0;172;6358;161;1439;228;"3"
"5120";"3301702005015";6;194;128;9;6;8507;243;6258;779;216;1524;204;31;12;1;0;0;0;2;107;8;7037;216;1524;248;"3"
"5121";"3301702005016";277;80;11;128;3;7922;497;6063;510;791;1215;179;37;8;2;1;0;0;1;128;86;6573;791;1215;227;"3"
"5122";"3301702005017";367;454;481;95;20;6205;884;6317;488;65;1115;119;28;4;0;0;1;0;7;917;661;6805;65;1115;152;"3"
"5123";"3301702005018";517;969;1;51;18;6404;463;6731;269;24;1116;118;19;4;2;1;0;1;3;89;767;7000;24;1116;145;"3"
"5124";"3301702005019";325;675;348;77;24;6940;330;6677;240;58;1356;174;32;4;0;0;0;0;8;359;956;6917;58;1356;210;"3"
"5125";"3301702005020";187;424;251;29;13;7342;497;6784;209;99;1348;183;36;5;2;1;0;0;0;0;0;6993;99;1348;227;"3"
"5126";"3301702005021";647;1189;341;74;10;4919;867;6536;226;32;1053;124;28;4;0;0;1;0;1;111;133;6762;32;1053;157;"3"
"5127";"3301702005022";363;1160;10;23;19;5969;1315;7392;57;33;1133;117;20;6;1;0;1;0;0;0;0;7449;33;1133;145;"3"
