codemun,ano,qtde_vinc_ativos
120010,2027,828
120010,2028,828
120010,2029,828
120010,2030,828
120010,2031,828
120010,2032,828
120010,2033,828
120010,2034,828
120010,2035,828
120010,2036,828
120010,2037,828
120010,2038,828
120010,2039,828
120010,2040,828
120013,2010,256
120013,2011,257
120013,2012,208
120013,2013,248
120013,2014,254
120013,2015,231
120013,2016,190
120013,2017,325
120013,2018,331
120013,2019,279
120013,2020,271
120013,2021,271
120013,2022,271
120013,2023,271
120013,2024,271
120013,2025,271
120013,2026,271
120013,2027,271
120013,2028,271
120013,2029,271
120013,2030,271
120013,2031,271
120013,2032,271
120013,2033,271
120013,2034,271
120013,2035,271
120013,2036,271
120013,2037,271
120013,2038,271
120013,2039,271
120013,2040,271
120017,2010,386
120017,2011,388
120017,2012,368
120017,2013,360
120017,2014,374
120017,2015,363
120017,2016,333
120017,2017,300
120017,2018,325
120017,2019,364
120017,2020,372
120017,2021,372
120017,2022,372
120017,2023,372
120017,2024,372
120017,2025,372
120017,2026,372
120017,2027,372
120017,2028,372
120017,2029,372
120017,2030,372
120017,2031,372
120017,2032,372
120017,2033,372
120017,2034,372
120017,2035,372
120017,2036,372
120017,2037,372
120017,2038,372
120017,2039,372
120017,2040,372
120020,2010,2585
120020,2011,2682
120020,2012,2627
120020,2013,2972
120020,2014,3097
120020,2015,3167
120020,2016,3082
120020,2017,3636
120020,2018,3474
120020,2019,3477
120020,2020,3769
120020,2021,3769
120020,2022,3769
120020,2023,3769
120020,2024,3769
120020,2025,3769
120020,2026,3769
120020,2027,3769
120020,2028,3769
120020,2029,3769
120020,2030,3769
120020,2031,3769
120020,2032,3769
120020,2033,3769
120020,2034,3769
120020,2035,3769
120020,2036,3769
120020,2037,3769
120020,2038,3769
120020,2039,3769
120020,2040,3769
120025,2010,539
120025,2011,561
120025,2012,556
120025,2013,538
120025,2014,507
120025,2015,586
120025,2016,541
120025,2017,573
120025,2018,554
120025,2019,643
120025,2020,582
120025,2021,582
120025,2022,582
120025,2023,582
120025,2024,582
120025,2025,582
120025,2026,582
120025,2027,582
120025,2028,582
120025,2029,582
120025,2030,582
120025,2031,582
120025,2032,582
120025,2033,582
120025,2034,582
120025,2035,582
120025,2036,582
120025,2037,582
120025,2038,582
120025,2039,582
120025,2040,582
120030,2010,1037
120030,2011,1073
120030,2012,820
120030,2013,1039
120030,2014,816
120030,2015,923
120030,2016,867
120030,2017,842
120030,2018,877
120030,2019,937
120030,2020,956
120030,2021,956
120030,2022,956
120030,2023,956
120030,2024,956
120030,2025,956
120030,2026,956
120030,2027,956
120030,2028,956
120030,2029,956
120030,2030,956
120030,2031,956
120030,2032,956
120030,2033,956
120030,2034,956
120030,2035,956
120030,2036,956
120030,2037,956
120030,2038,956
120030,2039,956
120030,2040,956
120032,2010,451
120032,2011,449
120032,2012,483
120032,2013,328
120032,2014,357
120032,2015,473
120032,2016,484
120032,2017,470
120032,2018,466
120032,2019,3
120032,2020,449
120032,2021,449
120032,2022,449
120032,2023,449
120032,2024,449
120032,2025,449
120032,2026,449
120032,2027,449
120032,2028,449
120032,2029,449
120032,2030,449
120032,2031,449
120032,2032,449
120032,2033,449
120032,2034,449
120032,2035,449
120032,2036,449
120032,2037,449
120032,2038,449
120032,2039,449
120032,2040,449
120033,2010,448
120033,2011,402
120033,2012,462
120033,2013,625
120033,2014,655
120033,2015,640
120033,2016,551
120033,2017,661
120033,2018,666
120033,2019,660
120033,2020,641
120033,2021,641
120033,2022,641
120033,2023,641
120033,2024,641
120033,2025,641
120033,2026,641
120033,2027,641
120033,2028,641
120033,2029,641
120033,2030,641
120033,2031,641
120033,2032,641
120033,2033,641
120033,2034,641
120033,2035,641
120033,2036,641
120033,2037,641
120033,2038,641
120033,2039,641
120033,2040,641
120034,2010,545
120034,2011,428
120034,2012,381
120034,2013,433
120034,2014,376
120034,2015,396
120034,2016,394
120034,2017,389
120034,2018,351
120034,2019,283
120034,2020,255
120034,2021,255
120034,2022,255
120034,2023,255
120034,2024,255
120034,2025,255
120034,2026,255
120034,2027,255
120034,2028,255
120034,2029,255
120034,2030,255
120034,2031,255
120034,2032,255
120034,2033,255
120034,2034,255
120034,2035,255
120034,2036,255
120034,2037,255
120034,2038,255
120034,2039,255
120034,2040,255
120035,2010,768
120035,2011,1189
120035,2012,926
120035,2013,789
120035,2014,904
120035,2015,837
120035,2016,756
120035,2017,1231
120035,2018,1126
120035,2019,1163
120035,2020,713
120035,2021,713
120035,2022,713
120035,2023,713
120035,2024,713
120035,2025,713
120035,2026,713
120035,2027,713
120035,2028,713
120035,2029,713
120035,2030,713
120035,2031,713
120035,2032,713
120035,2033,713
120035,2034,713
120035,2035,713
120035,2036,713
120035,2037,713
120035,2038,713
120035,2039,713
120035,2040,713
120038,2010,584
120038,2011,650
120038,2012,605
120038,2013,596
120038,2014,577
120038,2015,676
120038,2016,624
120038,2017,555
120038,2018,643
120038,2019,600
120038,2020,593
120038,2021,593
120038,2022,593
120038,2023,593
120038,2024,593
120038,2025,593
120038,2026,593
120038,2027,593
120038,2028,593
120038,2029,593
120038,2030,593
120038,2031,593
120038,2032,593
120038,2033,593
120038,2034,593
120038,2035,593
120038,2036,593
120038,2037,593
120038,2038,593
120038,2039,593
120038,2040,593
120039,2010,435
120039,2011,451
120039,2012,421
120039,2013,403
120039,2014,424
120039,2015,490
120039,2016,580
120039,2017,566
120039,2018,584
120039,2019,600
120039,2020,634
120039,2021,634
120039,2022,634
120039,2023,634
120039,2024,634
120039,2025,634
120039,2026,634
120039,2027,634
120039,2028,634
120039,2029,634
120039,2030,634
120039,2031,634
120039,2032,634
120039,2033,634
120039,2034,634
120039,2035,634
120039,2036,634
120039,2037,634
120039,2038,634
120039,2039,634
120039,2040,634
120040,2010,52861
120040,2011,48756
120040,2012,48948
120040,2013,48745
120040,2014,49423
120040,2015,52726
120040,2016,49462
120040,2017,49764
120040,2018,45714
120040,2019,44678
120040,2020,50200
120040,2021,50200
120040,2022,50200
120040,2023,50200
120040,2024,50200
120040,2025,50200
120040,2026,50200
120040,2027,50200
120040,2028,50200
120040,2029,50200
120040,2030,50200
120040,2031,50200
120040,2032,50200
120040,2033,50200
120040,2034,50200
120040,2035,50200
120040,2036,50200
120040,2037,50200
120040,2038,50200
120040,2039,50200
120040,2040,50200
120042,2010,651
120042,2011,724
120042,2012,584
120042,2013,666
120042,2014,707
120042,2015,672
120042,2016,637
120042,2017,824
120042,2018,811
120042,2019,708
120042,2020,675
120042,2021,675
120042,2022,675
120042,2023,675
120042,2024,675
120042,2025,675
120042,2026,675
120042,2027,675
120042,2028,675
120042,2029,675
120042,2030,675
120042,2031,675
120042,2032,675
120042,2033,675
120042,2034,675
120042,2035,675
120042,2036,675
120042,2037,675
120042,2038,675
120042,2039,675
120042,2040,675
120043,2010,200
120043,2011,195
120043,2012,200
120043,2013,201
120043,2014,193
120043,2015,221
120043,2016,242
120043,2017,249
120043,2018,242
120043,2019,247
120043,2020,240
120043,2021,240
120043,2022,240
120043,2023,240
120043,2024,240
120043,2025,240
120043,2026,240
120043,2027,240
120043,2028,240
120043,2029,240
120043,2030,240
120043,2031,240
120043,2032,240
120043,2033,240
120043,2034,240
120043,2035,240
120043,2036,240
120043,2037,240
120043,2038,240
120043,2039,240
120043,2040,240
120045,2010,755
120045,2011,748
120045,2012,648
120045,2013,617
120045,2014,753
120045,2015,826
120045,2016,833
120045,2017,845
120045,2018,892
120045,2019,885
120045,2020,776
120045,2021,776
120045,2022,776
120045,2023,776
120045,2024,776
120045,2025,776
120045,2026,776
120045,2027,776
120045,2028,776
120045,2029,776
120045,2030,776
120045,2031,776
120045,2032,776
120045,2033,776
120045,2034,776
120045,2035,776
120045,2036,776
120045,2037,776
120045,2038,776
120045,2039,776
120045,2040,776
120050,2010,866
120050,2011,940
120050,2012,901
120050,2013,1062
120050,2014,810
120050,2015,1028
120050,2016,740
120050,2017,761
120050,2018,734
120050,2019,743
120050,2020,789
120050,2021,789
120050,2022,789
120050,2023,789
120050,2024,789
120050,2025,789
120050,2026,789
120050,2027,789
120050,2028,789
120050,2029,789
120050,2030,789
120050,2031,789
120050,2032,789
120050,2033,789
120050,2034,789
120050,2035,789
120050,2036,789
120050,2037,789
120050,2038,789
120050,2039,789
120050,2040,789
120060,2010,772
120060,2011,13
120060,2012,710
120060,2013,718
120060,2014,766
120060,2015,875
120060,2016,760
120060,2017,1194
120060,2018,1073
120060,2019,1035
120060,2020,1093
120060,2021,1093
120060,2022,1093
120060,2023,1093
120060,2024,1093
120060,2025,1093
120060,2026,1093
120060,2027,1093
120060,2028,1093
120060,2029,1093
120060,2030,1093
120060,2031,1093
120060,2032,1093
120060,2033,1093
120060,2034,1093
120060,2035,1093
120060,2036,1093
120060,2037,1093
120060,2038,1093
120060,2039,1093
120060,2040,1093
120070,2010,326
120070,2011,335
120070,2012,327
120070,2013,360
120070,2014,361
120070,2015,349
120070,2016,344
120070,2017,343
120070,2018,330
120070,2019,332
120070,2020,329
120070,2021,329
120070,2022,329
120070,2023,329
120070,2024,329
120070,2025,329
120070,2026,329
120070,2027,329
120070,2028,329
120070,2029,329
120070,2030,329
120070,2031,329
120070,2032,329
120070,2033,329
120070,2034,329
120070,2035,329
120070,2036,329
120070,2037,329
120070,2038,329
120070,2039,329
120070,2040,329
120080,2010,390
120080,2011,378
120080,2012,9
120080,2013,502
120080,2014,516
120080,2015,499
120080,2016,437
120080,2017,513
120080,2018,533
120080,2019,700
120080,2020,580
120080,2021,580
120080,2022,580
120080,2023,580
120080,2024,580
120080,2025,580
120080,2026,580
120080,2027,580
120080,2028,580
120080,2029,580
120080,2030,580
120080,2031,580
120080,2032,580
120080,2033,580
120080,2034,580
120080,2035,580
120080,2036,580
120080,2037,580
120080,2038,580
120080,2039,580
120080,2040,580
130002,2010,460
130002,2011,251
130002,2012,484
130002,2013,549
130002,2014,566
130002,2015,2
130002,2016,479
130002,2017,746
130002,2018,532
130002,2019,685
130002,2020,480
130002,2021,480
130002,2022,480
130002,2023,480
130002,2024,480
130002,2025,480
130002,2026,480
130002,2027,480
130002,2028,480
130002,2029,480
130002,2030,480
130002,2031,480
130002,2032,480
130002,2033,480
130002,2034,480
130002,2035,480
130002,2036,480
130002,2037,480
130002,2038,480
130002,2039,480
130002,2040,480
130006,2010,361
130006,2011,278
130006,2012,376
130006,2013,423
130006,2014,516
130006,2015,499
130006,2016,305
130006,2017,476
130006,2018,571
130006,2019,549
130006,2020,416
130006,2021,416
130006,2022,416
130006,2023,416
130006,2024,416
130006,2025,416
130006,2026,416
130006,2027,416
130006,2028,416
130006,2029,416
130006,2030,416
130006,2031,416
130006,2032,416
130006,2033,416
130006,2034,416
130006,2035,416
130006,2036,416
130006,2037,416
130006,2038,416
130006,2039,416
130006,2040,416
130008,2010,503
130008,2011,336
130008,2012,234
130008,2013,340
130008,2014,380
130008,2015,505
130008,2016,405
130008,2017,454
130008,2018,348
130008,2019,446
130008,2020,350
130008,2021,350
130008,2022,350
130008,2023,350
130008,2024,350
130008,2025,350
130008,2026,350
130008,2027,350
130008,2028,350
130008,2029,350
130008,2030,350
130008,2031,350
130008,2032,350
130008,2033,350
130008,2034,350
130008,2035,350
130008,2036,350
130008,2037,350
130008,2038,350
130008,2039,350
130008,2040,350
130010,2010,574
130010,2011,580
130010,2012,591
130010,2013,594
130010,2014,595
130010,2015,604
130010,2016,580
130010,2017,617
130010,2018,679
130010,2019,721
130010,2020,358
130010,2021,358
130010,2022,358
130010,2023,358
130010,2024,358
130010,2025,358
130010,2026,358
130010,2027,358
130010,2028,358
130010,2029,358
130010,2030,358
130010,2031,358
130010,2032,358
130010,2033,358
130010,2034,358
130010,2035,358
130010,2036,358
130010,2037,358
130010,2038,358
130010,2039,358
130010,2040,358
130014,2010,606
130014,2011,675
130014,2012,624
130014,2013,616
130014,2014,620
130014,2015,688
130014,2016,616
130014,2017,671
130014,2018,680
130014,2019,565
130014,2020,471
130014,2021,471
130014,2022,471
130014,2023,471
130014,2024,471
130014,2025,471
130014,2026,471
130014,2027,471
130014,2028,471
130014,2029,471
130014,2030,471
130014,2031,471
130014,2032,471
130014,2033,471
130014,2034,471
130014,2035,471
130014,2036,471
130014,2037,471
130014,2038,471
130014,2039,471
130014,2040,471
130020,2010,811
130020,2011,756
130020,2012,679
130020,2013,909
130020,2014,927
130020,2015,726
130020,2016,132
130020,2017,1256
130020,2018,1315
130020,2019,1111
130020,2020,165
130020,2021,165
130020,2022,165
130020,2023,165
130020,2024,165
130020,2025,165
130020,2026,165
130020,2027,165
130020,2028,165
130020,2029,165
130020,2030,165
130020,2031,165
130020,2032,165
130020,2033,165
130020,2034,165
130020,2035,165
130020,2036,165
130020,2037,165
130020,2038,165
130020,2039,165
130020,2040,165
130030,2010,387
130030,2011,533
130030,2012,728
130030,2013,840
130030,2014,823
130030,2015,1185
130030,2016,1071
130030,2017,1543
130030,2018,1954
130030,2019,1919
130030,2020,940
130030,2021,940
130030,2022,940
130030,2023,940
130030,2024,940
130030,2025,940
130030,2026,940
130030,2027,940
130030,2028,940
130030,2029,940
130030,2030,940
130030,2031,940
130030,2032,940
130030,2033,940
130030,2034,940
130030,2035,940
130030,2036,940
130030,2037,940
130030,2038,940
130030,2039,940
130030,2040,940
130040,2010,650
130040,2011,963
130040,2012,761
130040,2013,733
130040,2014,710
130040,2015,673
130040,2016,734
130040,2017,802
130040,2018,965
130040,2019,756
130040,2020,943
130040,2021,943
130040,2022,943
130040,2023,943
130040,2024,943
130040,2025,943
130040,2026,943
130040,2027,943
130040,2028,943
130040,2029,943
130040,2030,943
130040,2031,943
130040,2032,943
130040,2033,943
130040,2034,943
130040,2035,943
130040,2036,943
130040,2037,943
130040,2038,943
130040,2039,943
130040,2040,943
130050,2010,929
130050,2011,1032
130050,2012,1086
130050,2013,1147
130050,2014,961
130050,2015,966
130050,2016,938
130050,2017,795
130050,2018,911
130050,2019,1904
130050,2020,542
130050,2021,542
130050,2022,542
130050,2023,542
130050,2024,542
130050,2025,542
130050,2026,542
130050,2027,542
130050,2028,542
130050,2029,542
130050,2030,542
130050,2031,542
130050,2032,542
130050,2033,542
130050,2034,542
130050,2035,542
130050,2036,542
130050,2037,542
130050,2038,542
130050,2039,542
130050,2040,542
130060,2010,1182
130060,2011,1613
130060,2012,1666
130060,2013,1023
130060,2014,893
130060,2015,1006
130060,2016,830
130060,2017,1928
130060,2018,2258
130060,2019,2407
130060,2020,2281
130060,2021,2281
130060,2022,2281
130060,2023,2281
130060,2024,2281
130060,2025,2281
130060,2026,2281
130060,2027,2281
130060,2028,2281
130060,2029,2281
130060,2030,2281
130060,2031,2281
130060,2032,2281
130060,2033,2281
130060,2034,2281
130060,2035,2281
130060,2036,2281
130060,2037,2281
130060,2038,2281
130060,2039,2281
130060,2040,2281
130063,2010,5
130063,2011,6
130063,2012,5
130063,2013,208
130063,2014,8
130063,2015,9
130063,2016,5
130063,2017,929
130063,2018,1058
130063,2019,1184
130063,2020,23
130063,2021,23
130063,2022,23
130063,2023,23
130063,2024,23
130063,2025,23
130063,2026,23
130063,2027,23
130063,2028,23
130063,2029,23
130063,2030,23
130063,2031,23
130063,2032,23
130063,2033,23
130063,2034,23
130063,2035,23
130063,2036,23
130063,2037,23
130063,2038,23
130063,2039,23
130063,2040,23
130068,2010,418
130068,2011,147
130068,2012,444
130068,2013,668
130068,2014,452
130068,2015,613
130068,2016,592
130068,2017,597
130068,2018,767
130068,2019,812
130068,2020,1380
130068,2021,1380
130068,2022,1380
130068,2023,1380
130068,2024,1380
130068,2025,1380
130068,2026,1380
130068,2027,1380
130068,2028,1380
130068,2029,1380
130068,2030,1380
130068,2031,1380
130068,2032,1380
130068,2033,1380
130068,2034,1380
130068,2035,1380
130068,2036,1380
130068,2037,1380
130068,2038,1380
130068,2039,1380
130068,2040,1380
130070,2010,1153
130070,2011,1149
130070,2012,1055
130070,2013,1321
130070,2014,1460
130070,2015,1344
130070,2016,852
130070,2017,1127
130070,2018,1225
130070,2019,1574
130070,2020,1585
130070,2021,1585
130070,2022,1585
130070,2023,1585
130070,2024,1585
130070,2025,1585
130070,2026,1585
130070,2027,1585
130070,2028,1585
130070,2029,1585
130070,2030,1585
130070,2031,1585
130070,2032,1585
130070,2033,1585
130070,2034,1585
130070,2035,1585
130070,2036,1585
130070,2037,1585
130070,2038,1585
130070,2039,1585
130070,2040,1585
130080,2010,1473
130080,2011,1202
130080,2012,1193
130080,2013,1272
130080,2014,1299
130080,2015,1287
130080,2016,1781
130080,2017,1789
130080,2018,2018
130080,2019,2202
130080,2020,2465
130080,2021,2465
130080,2022,2465
130080,2023,2465
130080,2024,2465
130080,2025,2465
130080,2026,2465
130080,2027,2465
130080,2028,2465
130080,2029,2465
130080,2030,2465
130080,2031,2465
130080,2032,2465
130080,2033,2465
130080,2034,2465
130080,2035,2465
130080,2036,2465
130080,2037,2465
130080,2038,2465
130080,2039,2465
130080,2040,2465
130083,2010,738
130083,2011,15
130083,2012,837
130083,2013,815
130083,2014,865
130083,2015,897
130083,2016,881
130083,2017,945
130083,2018,955
130083,2019,866
130083,2020,947
130083,2021,947
130083,2022,947
130083,2023,947
130083,2024,947
130083,2025,947
130083,2026,947
130083,2027,947
130083,2028,947
130083,2029,947
130083,2030,947
130083,2031,947
130083,2032,947
130083,2033,947
130083,2034,947
130083,2035,947
130083,2036,947
130083,2037,947
130083,2038,947
130083,2039,947
130083,2040,947
130090,2011,1
130090,2012,174
130090,2013,166
130090,2014,247
130090,2015,251
130090,2016,257
130090,2017,460
130090,2018,502
130090,2019,509
130090,2020,509
130090,2021,509
130090,2022,509
130090,2023,509
130090,2024,509
130090,2025,509
