isic_12,num_emp,med_eco,mun_code
Agriculture,14,10.44477705437738,1200104
Mining,23,295.8604709693343,1200104
Manufacturing,25,6450.029012254901,3200102
Business,12,78.624,3200102
Mining,83,90.46641513245034,3200102
Manufacturing,9,2720.090514193548,3200169
Business,3,1034.112206087824,3200169
Mining,22,84.66718285643563,3200169
Manufacturing,10,26831.07849367205,3200136
Business,8,3758.777916666667,3200136
Mining,42,140.19249612997197,3200136
Manufacturing,27,5874.2745,3200201
Business,4,16310.350870110073,3200201
Mining,25,30.624970526212547,3200201
Manufacturing,46,1188.8736079001696,3200300
Business,3,3246.4473684210525,3200300
Mining,8,9642.296833653849,3200300
Manufacturing,6,13946.289381139488,3200359
Manufacturing,25,347.96981562683413,3200409
Utilities,25,382.6913538273615,3200409
Trade,8,122.01854674796748,3200409
Mining,35,741.3111121524524,3200409
Manufacturing,7,26.4819875,3200508
Manufacturing,148,85.46146188888889,3200607
Utilities,24,169.0890828238719,3200607
Business,5,339.61094734021174,3200607
Construction,8,3830.3414634075807,3200607
Mining,37,458.47312790570425,3200607
Manufacturing,183,706.5664752535042,3200706
Trade,3,109803.57786077386,3200706
Business,3,525.7429032258065,3200706
Transport,8,6763.734488888889,3200706
Mining,16,2252.433100214286,3200706
Manufacturing,35,282.2983767735796,3200805
Utilities,9,1050.6099402192876,3200805
Business,10,161.71882664197992,3200805
Mining,74,130.5018793145468,3200805
Manufacturing,121,694.5043847174022,3200904
Trade,13,30.52092901361003,3200904
Business,16,53.04479112923699,3200904
Mining,163,586.8915282945736,3200904
Manufacturing,7,3314.6947061361184,3107109
Utilities,3,768.1244731182795,3107109
Trade,14,29.797522130091245,3107109
Mining,4,234349.60600848257,3107109
Manufacturing,8,100.927913526486,3201100
Mining,9,87409.29715211161,3201100
Manufacturing,1829,275.6339475708688,3201209
Utilities,8,895.0746986728482,3201209
Trade,145,493.3343392497482,3201209
Business,51,311.8618260869565,3201209
Construction,10,17676.78629960473,3201209
Transport,34,1499.7265490920172,3201209
Mining,305,212.36303189565217,3201209
OtherServices,26,3536.831334973971,3201209
Manufacturing,138,676.4180431712963,3201308
Trade,14,12357.643514268164,3201308
Business,15,19.46429224922604,3201308
Mining,14,30728.58363622092,3201308
Manufacturing,223,204.2683840285404,3201407
Trade,34,346.43705985915494,3201407
Business,30,1003.2780430251876,3201407
Construction,4,859.9946503884573,3201407
Mining,163,105.825533,3201407
Manufacturing,370,293.311568,3201506
Utilities,7,3180.983510638298,3201506
Trade,8,60.935462888888885,3201506
Business,8,45.36845426829268,3201506
Construction,24,2272.6134171875,3201506
Transport,16,196.4811426056338,3201506
Agriculture,6,164.4512133115112,3201506
Mining,49,516.6950699634632,3201506
OtherServices,25,1022.8635866756408,3201506
Manufacturing,17,14960.2165475,3201605
Manufacturing,13,73.83334228407735,3201704
Business,3,2316.135135135135,3201704
Mining,24,104.67581537896098,3201704
Manufacturing,42,38.68900333333333,3201902
Mining,11,64.79113195844317,3201902
Manufacturing,6,6811.945449222546,3202009
Trade,6,279.2332883396921,3202009
Manufacturing,12,4.303331819063803,3202108
Business,14,364.62256133121264,3202108
Mining,123,266.0156403508772,3202108
Manufacturing,30,49.0859,3202207
Transport,8,39374.08937027511,3202207
Mining,5,212.74421316309773,3202207
Manufacturing,3,2569935.970781864,3202256
Mining,22,42.17601714704115,3202256
Manufacturing,15,2098.97174,3128709
Trade,18,12872.15960154762,3128709
Mining,8,34.292437776029765,3128709
Manufacturing,28,29.68741147415496,3202405
Trade,5,10330.16381400654,3202405
Construction,6,1268.823405,3202405
Mining,10,15.290723168546858,3202405
Manufacturing,10,372.2342051136221,3202454
Trade,3,1397.0585711223102,3202454
Mining,13,510.0,3202454
Manufacturing,9,38.20314603174603,2912806
Trade,16,185.9904115,3202553
Manufacturing,25,495.8396078431372,3202603
Business,4,3.628462098393574,3202603
Transport,10,20.23634515072757,3202603
Mining,39,92.65198571428571,3202603
Mining,6,238.4654657026205,3202652
Business,12,710.6655588624338,3202702
Mining,88,169.53305466,3202702
Manufacturing,149,239.5039915164488,3202801
Utilities,6,22.256552194979847,3202801
Trade,23,42.49679197994988,3202801
Business,8,61.77656484611279,3202801
Mining,65,101.96655832624802,3202801
Manufacturing,19,2663.911746778126,3202900
Mining,9,109.75666525260316,3202900
Manufacturing,15,5585.19737060158,2932507
Business,3,6830.352902374671,2932507
Mining,26,59.498856777880654,2932507
Manufacturing,14,87.04176714930014,3203056
Manufacturing,4,45597.26206060855,3203106
Mining,5,251.27163795180724,3203106
Manufacturing,51,1258.644722222222,3203130
Mining,7,74.69885030241936,3203130
Manufacturing,6,2357.0902685918386,3203163
Mining,3,790151.963938819,3203163
Manufacturing,207,212.232552,3203205
Utilities,20,457.28664992368704,3203205
Business,12,12738.549083333332,3203205
Construction,19,55.41617016666667,3203205
Mining,105,355.2363139870224,3203205
Manufacturing,9,452.036564987669,3203304
Manufacturing,16,88.51450071225071,3203320
Manufacturing,31,196.1500348685914,3203346
Mining,8,2528.8415529826234,3203346
Manufacturing,9,45.72185080357143,3203353
Mining,3,4313543.46,3203353
OtherServices,13,32.84603,3203353
Manufacturing,91,2752.788650889768,3203403
Business,8,10854.048781674128,3203403
Mining,52,646.992710691824,3203403
Manufacturing,21,520.7205907429636,3203502
Manufacturing,3,1.8334381333333327,3203700
Trade,7,519.7566272727273,3203700
Business,5,79886.6337918505,3203700
Mining,53,296.4508489060606,3203700
Manufacturing,22,1040.8196304036533,3203809
Manufacturing,82,395.2668916666667,3203908
Trade,11,42.38905102737243,3203908
Business,10,67.34983796296297,3203908
Mining,79,241.00630539568343,3203908
Mining,15,3714.0177,3204005
Manufacturing,5,6.932476510067113,3204104
Manufacturing,23,4779.837251256282,3204203
Trade,3,237050.4525974434,3204203
Mining,12,495.0849439414056,3204302
Manufacturing,5,5734.608267543859,3204351
Mining,18,584.5554958013685,3204351
Manufacturing,89,316.75856818181813,3204401
Trade,7,6260.583200346067,3204401
Business,3,2079.196953488372,3204401
Mining,16,37.84054146618861,3204401
Manufacturing,4,2686.424187127707,3204500
Mining,13,17.302443139534883,3204500
Manufacturing,12,1899.773165553068,3204559
Trade,6,1474.8399787594146,3204559
Manufacturing,40,155.60915704088254,3204609
Trade,8,100.03068197478991,3204609
Manufacturing,5,29.453468571428573,3204658
Agriculture,6,39.21514817896389,3204658
OtherServices,18,446.82621257949984,3204658
Manufacturing,28,684.88850959143,3204708
Trade,4,10643.290347442611,3204708
OtherServices,40,443.72955465587046,3204708
Manufacturing,9,185.5112486612373,3204807
Manufacturing,70,49.555360765571365,3204906
Business,6,240.0062197230536,3204906
Construction,7,464.1647403,3204906
Government,8,33.720289292230284,3204906
Mining,52,2335.7798545454543,3204906
Manufacturing,42,396.4890747704659,3204955
Manufacturing,603,350.801893156168,3205002
Utilities,12,150.73695770792827,3205002
Trade,53,271.5090328663464,3205002
Business,11,1122.999530550514,3205002
Construction,19,12751.104950880264,3205002
Mining,38,4798.312344495753,3205002
Financial,5,33.99680157894737,3205002
Manufacturing,44,198.44576404761904,3205010
Manufacturing,352,210.46491362725848,3205036
Trade,14,532.2580166666667,3205036
Business,22,639.046641325536,3205036
Mining,170,1407.159145248274,3205036
OtherServices,14,5957.016211155785,3205036
Manufacturing,66,65.40541241170635,3205069
Trade,3,1196.983793138449,3205069
Business,8,675462.7340418204,3205069
Construction,6,73.52160975151212,3205069
Mining,46,2023.5416,3205069
Manufacturing,124,652.1853379067921,2112803
Utilities,27,907.1085501944152,2112803
Trade,17,265.2659963099631,2112803
Construction,6,11548.12706071572,2112803
Transport,4,35.62477074673202,2112803
Trade,10,57.891541038891845,3205150
Business,7,2.5312544940319257,3205150
Mining,68,520.6282266666666,3205150
Manufacturing,81,278.9700583333333,3205200
Utilities,24,1312.5147632124574,3205200
Trade,6,107.86431553107688,3205200
Business,3,42.564088295307,3205200
Construction,8,79174.02294218683,3205200
Mining,24,37688.24710424711,3205200
Manufacturing,32,466.1592266731211,3205309
Utilities,21,575.2126232500001,3205309
Business,29,1689.5863673469387,3205309
Construction,5,52.009214285714286,3205309
Mining,155,174.7231,3205309
OtherServices,4,5.83850242148133,3205309
Utilities,3,5910.849777135514,5200050
Manufacturing,8,406.62222671787134,5200100
Business,3,83362.31525634188,5200100
Mining,15,600.556147887324,5200100
Transport,6,13.082203664318024,5200134
Manufacturing,3,805.8222145014126,5200159
Manufacturing,31,3785.280959770115,5200308
Trade,4,1268.5316548247454,5200308
Mining,11,330.03222764705885,5200555
Trade,4,79005.29180589053,5200605
Manufacturing,561,217.0468174598716,5201108
Utilities,10,37.0298606124604,5201108
Trade,7,3414.789553333333,5201108
Construction,6,1342.362322064057,5201108
Manufacturing,41,67.85693064354786,5201306
Manufacturing,280,278.89431840381354,5201405
Utilities,31,695.9692145680663,5201405
Trade,6,117.03405561696393,5201405
Construction,27,24.70766021524772,5201405
Manufacturing,9,1320.3101414141415,5201801
Utilities,6,117.12747359259896,5201801
Manufacturing,14,246.23906981831456,2903235
Business,10,10.478448423875436,2903235
Mining,48,919.5786128787878,2903235
Manufacturing,40,44.69768051750685,5203302
Manufacturing,7,24.65735897331864,2903904
Manufacturing,8,13394.458211802792,5203609
Manufacturing,6,1393.3342944298247,5203807
Manufacturing,12,62.00018656716418,5203906
Mining,8,27.53422609974596,5204003
Manufacturing,6,7312.804539184111,5204102
Utilities,3,2138.264902506964,5204102
Mining,10,1097.3543618886029,5204102
Utilities,4,2.6253708157296067,5204201
Manufacturing,7,2300.325697159091,3109808
Agriculture,28,137.03435,3109808
Manufacturing,8,289.19226345516654,2905008
Utilities,3,15684.871333333334,2905008
Manufacturing,9,21.512995327102804,5204409
Mining,6,48.89260375939425,5204409
Manufacturing,11,681.4466100000001,5204508
Trade,11,427.9204263363755,5204508
Construction,5,170.82740330357146,5204508
Mining,18,82.16603864390706,5204508
OtherServices,4,18.520707428408564,5204508
Manufacturing,11,972.11395390625,5204854
Manufacturing,3,1810.1313333333333,5204904
Manufacturing,177,215.66942784375,5205109
Trade,3,7.555278725824801,5205109
Transport,6,8539.323784581906,5205109
Mining,20,195.7418800323196,5205109
Manufacturing,8,5.913344232734267,5205208
Manufacturing,5,1604.432249297433,5205406
Manufacturing,45,1022.3983619592876,5205455
Manufacturing,10,18704.489,5205471
Agriculture,7,12359.186115107914,5205471
Manufacturing,13,28.00789387017996,5205497
Business,4,234972.48146,5205497
Manufacturing,7,1061.264933687222,5205513
Mining,8,6419.333238491048,5205513
Manufacturing,21,204.04723448275865,5205901
Construction,5,47.959583333333335,5205901
Manufacturing,29,242.2862893939394,5206206
Trade,6,167040.70860142677,5206206
Agriculture,14,162.37331420634575,5206206
Mining,13,417.4235490126614,5206404
Mining,3,13.151636707920794,5206602
Manufacturing,10,252.26639333333333,2103752
Mining,8,761.3587647101449,5208301
Manufacturing,9,410.50482012526606,5207253
Manufacturing,8,1385.5431833333334,5207402
Manufacturing,10,2337.0634409695163,5207600
Manufacturing,55,678.3240028876876,5208004
Trade,6,20.289586151168105,5208004
Agriculture,20,2010.5892515625944,5208004
Mining,17,694.8815053333334,5208004
Mining,6,272.63095340069424,3126208
Manufacturing,5,37.33087948426892,5208400
Mining,10,156.1429483375831,5208509
Manufacturing,97,56.60398308494685,5208608
Utilities,11,684.6469338235295,5208608
Trade,11,2856.128446428572,5208608
Mining,10,2392.501983870968,5208608
Manufacturing,494,346.9244842142857,2606200
Utilities,9,16899.97409356725,2606200
Trade,7,27.63282689556509,2606200
Manufacturing,26,586.3909431648368,5208806
Mining,3,17.638335624813042,3127388
Manufacturing,19,103.75068493150684,5209101
Agriculture,6,48.90109863711579,5209101
Mining,6,10521.60707510194,3128105
Business,3,16.37378524141809,5209408
Mining,13,4243.954042553191,5209408
Manufacturing,12,2283.420329551581,5209952
Transport,6,6864.465044271717,5209952
Mining,23,173.42088714285714,5209952
Manufacturing,83,374.1922907508352,5210000
Agriculture,24,610.0202421548505,5210000
Trade,7,593.428,5210109
Manufacturing,15,8.963144234334445,4110607
Manufacturing,26,237.180922094736,5210406
Manufacturing,7,102.40492262955657,5210901
Manufacturing,4,8.129311909430873,5211206
Manufacturing,8,297.6017684234535,5211404
Manufacturing,186,575.2687104065196,5211503
Trade,3,2.113468333333333,5211503
Agriculture,16,9.293171002627016,5211503
Mining,8,50.64362915580583,5211503
Manufacturing,7,2728.5847897968824,5211701
Mining,7,189.16956451612904,5211800
Manufacturing,88,1160.5457654548973,2307205
Utilities,13,1115.758037398374,2307205
Trade,13,4145.058098140735,2307205
Transport,20,409.66523125,2307205
Mining,5,8987.487594672239,2307205
Manufacturing,137,309.4176782715024,3137601
Utilities,4,19.369168717027208,3137601
Trade,8,935.7328517391304,3137601
Business,3,4.369836182336182,3137601
Construction,5,1176.8701304243775,3137601
OtherServices,6,162.51390094507036,3137601
Manufacturing,7,1273.827821126329,5212303
Manufacturing,72,196.0024277777778,5212501
Utilities,5,88.91886369999999,5212501
Construction,4,133644.57107388315,5212501
Mining,14,158.41311106060607,5212501
Manufacturing,8,224.387507895189,5212808
Mining,23,435.5717972672534,5213087
Manufacturing,27,761.0346032075471,5213103
Trade,8,19122.96797261527,5213103
Agriculture,7,184.62482374800305,5213103
Manufacturing,5,24.69127536231884,5213707
Transport,11,42.15041498234663,5213707
Manufacturing,11,40.67641897867381,5213756
Trade,5,42.00427083333334,5213756
Mining,8,54298.37502068269,5213756
Mining,3,293.43964,5213772
Manufacturing,33,4866.626421052632,2308906
Business,7,19.944267832647466,2308906
Manufacturing,19,22.554152419937395,5214002
Manufacturing,51,270.2703598847145,5214408
Trade,3,135040.5570776256,5214408
Transport,16,227.596461215058,5214408
Manufacturing,73,66.00962538461539,5214507
Trade,4,215.61099784370532,5214507
Business,5,22.723421241613533,5214606
Mining,41,87.77406492248062,5214606
Manufacturing,14,113.95193296089386,4116703
Trade,20,805.7829393108921,4116703
Manufacturing,13,232.66857664233572,4211603
Trade,8,251.89978414942829,4211603
Manufacturing,3,5.461354399999999,5215231
Manufacturing,6,40610.4241937698,5215306
Manufacturing,11,2409.62433,5215405
Manufacturing,33,2327.8557288973457,5215504
Mining,9,328.31895772727273,5215504
Mining,4,125.7589212296871,5215603
Manufacturing,85,92.6381398670127,5215702
Utilities,4,749.9367183462532,5215702
Manufacturing,3,2658.795615281691,5215900
Manufacturing,3,753.6350228632089,5216403
Transport,5,68.53722576595776,5216403
Agriculture,10,168.19978277123263,5216403
Manufacturing,12,79.93601058823529,5216452
Manufacturing,3,44.949399393326594,5216809
Mining,14,357.6709624934526,5216908
Manufacturing,11,88.79710268149117,5217104
Manufacturing,21,1364.356732361441,2707107
Mining,6,199.31219549247768,2707107
Manufacturing,15,752.9855817252442,5217302
Trade,4,20.77545988088825,5217302
Manufacturing,4,2096.762419320718,5217401
Manufacturing,10,2376.286339565835,5217609
Mining,12,7626.740503939387,5217609
Manufacturing,9,513.0203,5217708
Manufacturing,38,208.354372864541,5218003
Manufacturing,3,3259.36658,5218052
Mining,4,7.262986098785778,5218102
Manufacturing,9,457.0174166666666,5218300
Mining,13,176.01732754861112,5218300
Manufacturing,22,1039.2544684210527,5218508
Transport,5,2.5363096500530222,5218508
Manufacturing,43,156.51329010815684,5218607
Trade,12,90.75595154461767,5218789
Manufacturing,155,86.6408075,5218805
Utilities,8,94.03285509244348,5218805
Trade,3,277.1959390862944,5218805
Business,5,17.84559911764706,5218805
Transport,9,35369.69329288844,5218805
Agriculture,14,1154.6310597222223,5218805
Mining,20,43.3494593141209,5218805
Manufacturing,8,6262.014654761905,5219100
Mining,9,6791.397222222222,5219100
Manufacturing,3,9.443699920634922,5219209
Manufacturing,8,345.13927566407125,5219258
Manufacturing,31,329.2613927,5219308
Transport,5,152.88279843444226,5219308
Agriculture,21,102.006,5219308
Manufacturing,8,124.23356919003116,5219506
Manufacturing,8,2.5709361310344137,5219712
Agriculture,11,111.45600535714286,5219712
Manufacturing,7,2761.017113762002,5219902
Mining,4,30.1031795351208,5220009
Manufacturing,56,957.7643094591213,5220108
Mining,5,92.13047666666668,5220108
Trade,5,20.1124592,5220207
Manufacturing,7,2.971123747378233,5220264
Manufacturing,27,246.561280510622,3550902
Construction,5,12.371391671924291,3550902
Mining,33,70.31888408759123,3550902
Manufacturing,88,239.41396625,5220454
Utilities,13,297.0180740740741,5220454
Trade,5,28.39369,5220454
Construction,4,976306.0275021387,5220454
Manufacturing,4,323.2165206185567,5220504
